"Sex","year","age","px"
"Male",1955,36,0.98903892
"Male",1955,37,0.98848651
"Male",1955,38,0.98788807
"Male",1955,39,0.98727674
"Male",1955,40,0.98669673
"Male",1955,41,0.98620232
"Male",1955,42,0.98581756
"Male",1955,43,0.98552159
"Male",1955,44,0.98524523
"Male",1955,45,0.98485858
"Male",1955,46,0.98423755
"Male",1955,47,0.98327068
"Male",1955,48,0.98190157
"Male",1955,49,0.98020708
"Male",1955,50,0.97835827
"Male",1955,51,0.97668437
"Male",1955,52,0.97548504
"Male",1955,53,0.9748126
"Male",1955,54,0.97450601
"Male",1955,55,0.9740473
"Male",1955,56,0.97289313
"Male",1955,57,0.97054726
"Male",1955,58,0.96652544
"Male",1955,59,0.96079192
"Male",1955,60,0.95367487
"Male",1955,61,0.94645312
"Male",1955,62,0.9410479
"Male",1955,63,0.93866647
"Male",1955,64,0.93962589
"Male",1955,65,0.94256069
"Male",1955,66,0.94581222
"Male",1955,67,0.94816307
"Male",1955,68,0.94876264
"Male",1955,69,0.94740711
"Male",1955,70,0.94397982
"Male",1955,71,0.93858486
"Male",1955,72,0.93144125
"Male",1955,73,0.92283208
"Male",1955,74,0.91321344
"Male",1955,75,0.90585368
"Male",1955,76,0.89790307
"Male",1955,77,0.88931999
"Male",1955,78,0.88006092
"Male",1955,79,0.87008051
"Male",1955,80,0.8593317
"Male",1955,81,0.84776595
"Male",1955,82,0.83533344
"Male",1955,83,0.82198338
"Male",1955,84,0.80766435
"Male",1955,85,0.79232479
"Male",1955,86,0.77591344
"Male",1955,87,0.76281496
"Male",1955,88,0.74958166
"Male",1955,89,0.73595578
"Male",1955,90,0.72153919
"Male",1955,91,0.70601693
"Male",1955,92,0.68925792
"Male",1955,93,0.67139137
"Male",1955,94,0.65299043
"Male",1955,95,0.63939566
"Male",1955,96,0.62362375
"Male",1955,97,0.60804543
"Male",1955,98,0.59272696
"Male",1955,99,0.57773005
"Male",1955,100,0
"Male",1956,0,0.83991258
"Male",1956,1,0.96481045
"Male",1956,2,0.97052418
"Male",1956,3,0.97537458
"Male",1956,4,0.97953088
"Male",1956,5,0.98311255
"Male",1956,6,0.98616272
"Male",1956,7,0.98870756
"Male",1956,8,0.99077328
"Male",1956,9,0.99238605
"Male",1956,10,0.99357248
"Male",1956,11,0.99437144
"Male",1956,12,0.9948521
"Male",1956,13,0.99506638
"Male",1956,14,0.99507433
"Male",1956,15,0.99492267
"Male",1956,16,0.99466461
"Male",1956,17,0.99435726
"Male",1956,18,0.99404261
"Male",1956,19,0.99375752
"Male",1956,20,0.99351055
"Male",1956,21,0.99329645
"Male",1956,22,0.99310219
"Male",1956,23,0.99291147
"Male",1956,24,0.99271564
"Male",1956,25,0.99251012
"Male",1956,26,0.99229498
"Male",1956,27,0.99207275
"Male",1956,28,0.99184386
"Male",1956,29,0.99160722
"Male",1956,30,0.99135872
"Male",1956,31,0.99109189
"Male",1956,32,0.99079906
"Male",1956,33,0.99047133
"Male",1956,34,0.9900995
"Male",1956,35,0.98967408
"Male",1956,36,0.98919047
"Male",1956,37,0.9886498
"Male",1956,38,0.98806743
"Male",1956,39,0.9874759
"Male",1956,40,0.98691805
"Male",1956,41,0.98644582
"Male",1956,42,0.98608129
"Male",1956,43,0.98580266
"Male",1956,44,0.98554133
"Male",1956,45,0.98517005
"Male",1956,46,0.98456754
"Male",1956,47,0.98362496
"Male",1956,48,0.98228685
"Male",1956,49,0.98062714
"Male",1956,50,0.97881139
"Male",1956,51,0.97715994
"Male",1956,52,0.97596631
"Male",1956,53,0.97528598
"Male",1956,54,0.9749674
"Male",1956,55,0.97451086
"Male",1956,56,0.97339086
"Male",1956,57,0.97112842
"Male",1956,58,0.96726052
"Male",1956,59,0.96176016
"Male",1956,60,0.95494805
"Male",1956,61,0.94804479
"Male",1956,62,0.94286981
"Male",1956,63,0.94055765
"Male",1956,64,0.9414042
"Male",1956,65,0.94411177
"Male",1956,66,0.9471019
"Male",1956,67,0.9492093
"Male",1956,68,0.94960828
"Male",1956,69,0.94809558
"Male",1956,70,0.94455391
"Male",1956,71,0.93908947
"Male",1956,72,0.93193267
"Male",1956,73,0.92337403
"Male",1956,74,0.9138707
"Male",1956,75,0.9065119
"Male",1956,76,0.89855766
"Male",1956,77,0.8899657
"Male",1956,78,0.88069172
"Male",1956,79,0.87068955
"Male",1956,80,0.85991129
"Male",1956,81,0.84830745
"Male",1956,82,0.83582725
"Male",1956,83,0.82241888
"Male",1956,84,0.80802989
"Male",1956,85,0.79260763
"Male",1956,86,0.77609978
"Male",1956,87,0.76295113
"Male",1956,88,0.74967675
"Male",1956,89,0.73602311
"Male",1956,90,0.72159306
"Male",1956,91,0.70607075
"Male",1956,92,0.68932179
"Male",1956,93,0.67147061
"Male",1956,94,0.65308372
"Male",1956,95,0.63951433
"Male",1956,96,0.62372695
"Male",1956,97,0.60813306
"Male",1956,98,0.59279913
"Male",1956,99,0.57778707
"Male",1956,100,0
