Location,Sex,year,age,px,fx
Colombia,Female,2009,79,0.94557555,0
Colombia,Female,2009,80,0.93960292,0
Colombia,Female,2009,81,0.93286804,0
Colombia,Female,2009,82,0.92533042,0
Colombia,Female,2009,83,0.9169623,0
Colombia,Female,2009,84,0.90775179,0
Colombia,Female,2009,85,0.89769697,0
Colombia,Female,2009,86,0.88680748,0
Colombia,Female,2009,87,0.87509274,0
Colombia,Female,2009,88,0.8625574,0
Colombia,Female,2009,89,0.84919064,0
Colombia,Female,2009,90,0.83495766,0
Colombia,Female,2009,91,0.81982545,0
Colombia,Female,2009,92,0.8037681,0
Colombia,Female,2009,93,0.78680179,0
Colombia,Female,2009,94,0.7690076,0
Colombia,Female,2009,95,0.75081138,0
Colombia,Female,2009,96,0.73197891,0
Colombia,Female,2009,97,0.71270256,0
Colombia,Female,2009,98,0.69310694,0
Colombia,Female,2009,99,0.67332538,0
Colombia,Female,2009,100,0,0
Colombia,Female,2010,0,0.98673085,0
Colombia,Female,2010,1,0.99870277,0
Colombia,Female,2010,2,0.9991125,0
Colombia,Female,2010,3,0.99937547,0
Colombia,Female,2010,4,0.99954545,0
Colombia,Female,2010,5,0.99965935,0
Colombia,Female,2010,6,0.99973081,0
Colombia,Female,2010,7,0.99976855,0
Colombia,Female,2010,8,0.99978115,0
Colombia,Female,2010,9,0.99977694,0
Colombia,Female,2010,10,0.99976437,0
Colombia,Female,2010,11,0.99973912,0
Colombia,Female,2010,12,0.99970189,0
Colombia,Female,2010,13,0.99965417,0
Colombia,Female,2010,14,0.99959848,0
Colombia,Female,2010,15,0.99953917,0.034506
Colombia,Female,2010,16,0.99948158,0.060714
Colombia,Female,2010,17,0.99943195,0.08633199999999999
Colombia,Female,2010,18,0.99939395,0.107996
Colombia,Female,2010,19,0.99936897,0.11907
Colombia,Female,2010,20,0.99935391,0.119518
Colombia,Female,2010,21,0.99934362,0.116191
Colombia,Female,2010,22,0.99933338,0.11111499999999999
Colombia,Female,2010,23,0.99931882,0.10673099999999999
Colombia,Female,2010,24,0.99929842,0.10340300000000001
Colombia,Female,2010,25,0.99927236,0.10040099999999999
Colombia,Female,2010,26,0.99924284,0.097213
Colombia,Female,2010,27,0.99921357,0.09344799999999999
Colombia,Female,2010,28,0.99918682,0.08895099999999999
Colombia,Female,2010,29,0.9991634,0.083544
Colombia,Female,2010,30,0.9991416,0.077226
Colombia,Female,2010,31,0.99911824,0.070827
Colombia,Female,2010,32,0.99909064,0.064421
Colombia,Female,2010,33,0.99905644,0.058205
Colombia,Female,2010,34,0.9990145,0.052198999999999995
Colombia,Female,2010,35,0.99896462,0.046459
Colombia,Female,2010,36,0.99890727,0.040634
Colombia,Female,2010,37,0.99884374,0.035028
Colombia,Female,2010,38,0.99877505,0.029606999999999998
Colombia,Female,2010,39,0.99870178,0.024109000000000002
Colombia,Female,2010,40,0.99862397,0.0183
Colombia,Female,2010,41,0.99854098,0.013509
Colombia,Female,2010,42,0.9984516,0.009486000000000001
Colombia,Female,2010,43,0.99835361,0.006327
Colombia,Female,2010,44,0.99824358,0.004059999999999999
Colombia,Female,2010,45,0.99811659,0.002678
Colombia,Female,2010,46,0.99796751,0.002109
Colombia,Female,2010,47,0.99779155,0.00152
Colombia,Female,2010,48,0.99758546,8.15e-4
Colombia,Female,2010,49,0.9973497,3.32e-4
Colombia,Female,2010,50,0.99708768,0
Colombia,Female,2010,51,0.99680808,0
Colombia,Female,2010,52,0.99652079,0
Colombia,Female,2010,53,0.99623153,0
Colombia,Female,2010,54,0.99594099,0
Colombia,Female,2010,55,0.99563668,0
Colombia,Female,2010,56,0.99530092,0
Colombia,Female,2010,57,0.99491272,0
Colombia,Female,2010,58,0.99445107,0
Colombia,Female,2010,59,0.9939066,0
Colombia,Female,2010,60,0.99327547,0
Colombia,Female,2010,61,0.99256797,0
Colombia,Female,2010,62,0.99180008,0
Colombia,Female,2010,63,0.99097594,0
Colombia,Female,2010,64,0.99008976,0
Colombia,Female,2010,65,0.98910286,0
Colombia,Female,2010,66,0.98795713,0
Colombia,Female,2010,67,0.9865879,0
Colombia,Female,2010,68,0.98492257,0
Colombia,Female,2010,69,0.98292317,0
Colombia,Female,2010,70,0.98057589,0
Colombia,Female,2010,71,0.97791348,0
Colombia,Female,2010,72,0.97501243,0
Colombia,Female,2010,73,0.97193154,0
Colombia,Female,2010,74,0.96871426,0
Colombia,Female,2010,75,0.96531792,0
Colombia,Female,2010,76,0.96162812,0
Colombia,Female,2010,77,0.95750241,0
Colombia,Female,2010,78,0.95276884,0
Colombia,Female,2010,79,0.94730729,0
Colombia,Female,2010,80,0.94104268,0
Colombia,Female,2010,81,0.93395791,0
Colombia,Female,2010,82,0.92610213,0
Colombia,Female,2010,83,0.91751702,0
Colombia,Female,2010,84,0.90823459,0
Colombia,Female,2010,85,0.89824333,0
Colombia,Female,2010,86,0.88747488,0
Colombia,Female,2010,87,0.87584856,0
Colombia,Female,2010,88,0.86327245,0
Colombia,Female,2010,89,0.84967775,0
Colombia,Female,2010,90,0.83503399,0
Colombia,Female,2010,91,0.81934661,0
Colombia,Female,2010,92,0.80266984,0
Colombia,Female,2010,93,0.78509533,0
Colombia,Female,2010,94,0.76675731,0
Colombia,Female,2010,95,0.74842616,0
Colombia,Female,2010,96,0.72909418,0
Colombia,Female,2010,97,0.70931634,0
Colombia,Female,2010,98,0.68922721,0
Colombia,Female,2010,99,0.66897004,0
Colombia,Female,2010,100,0,0
Colombia,Female,2011,0,0.98713159,0
Colombia,Female,2011,1,0.998726,0
Colombia,Female,2011,2,0.99914158,0
Colombia,Female,2011,3,0.99940361,0
Colombia,Female,2011,4,0.99957003,0
Colombia,Female,2011,5,0.9996799,0
Colombia,Female,2011,6,0.99974722,0
Colombia,Female,2011,7,0.99978078,0
Colombia,Female,2011,8,0.99978921,0
Colombia,Female,2011,9,0.99978089,0
Colombia,Female,2011,10,0.99976432,0
Colombia,Female,2011,11,0.99973533,0
Colombia,Female,2011,12,0.99969531,0
Colombia,Female,2011,13,0.99964699,0
Colombia,Female,2011,14,0.99959391,0
Colombia,Female,2011,15,0.99954108,0.033445
Colombia,Female,2011,16,0.99949315,0.058872999999999995
Colombia,Female,2011,17,0.99945435,0.083863
Colombia,Female,2011,18,0.99942607,0.10513
Colombia,Female,2011,19,0.99940756,0.116036
Colombia,Female,2011,20,0.99939514,0.11644299999999999
Colombia,Female,2011,21,0.99938412,0.112713
Colombia,Female,2011,22,0.99937082,0.106859
Colombia,Female,2011,23,0.99935206,0.101691
Colombia,Female,2011,24,0.99932717,0.097726
Colombia,Female,2011,25,0.99929703,0.094496
Colombia,Female,2011,26,0.99926429,0.091583
Colombia,Female,2011,27,0.999233,0.088438
Colombia,Female,2011,28,0.9992055,0.084836
Colombia,Female,2011,29,0.99918238,0.08041200000000001
Colombia,Female,2011,30,0.99916144,0.07512300000000001
Colombia,Female,2011,31,0.99913873,0.069448
Colombia,Female,2011,32,0.99911098,0.063463
Colombia,Female,2011,33,0.99907544,0.057351
Colombia,Female,2011,34,0.99903099,0.051189
Colombia,Female,2011,35,0.99897796,0.045215000000000005
Colombia,Female,2011,36,0.99891759,0.039327
Colombia,Female,2011,37,0.9988522,0.033722999999999996
Colombia,Female,2011,38,0.99878353,0.028381
Colombia,Female,2011,39,0.99871251,0.023091
Colombia,Female,2011,40,0.99863909,0.017716000000000003
Colombia,Female,2011,41,0.99856199,0.013139
Colombia,Female,2011,42,0.99847943,0.009245
Colombia,Female,2011,43,0.99838869,0.006167
Colombia,Female,2011,44,0.99828617,0.003941
Colombia,Female,2011,45,0.99816732,0.002469
Colombia,Female,2011,46,0.99802752,0.001898
Colombia,Female,2011,47,0.99786259,0.001323
Colombia,Female,2011,48,0.99766951,6.6e-4
Colombia,Female,2011,49,0.99744819,2.32e-4
Colombia,Female,2011,50,0.99720073,0
Colombia,Female,2011,51,0.99693349,0
Colombia,Female,2011,52,0.99665374,0
Colombia,Female,2011,53,0.99636508,0
Colombia,Female,2011,54,0.99606667,0
Colombia,Female,2011,55,0.99574661,0
Colombia,Female,2011,56,0.99538907,0
Colombia,Female,2011,57,0.99497673,0
Colombia,Female,2011,58,0.99449359,0
Colombia,Female,2011,59,0.99393583,0
Colombia,Female,2011,60,0.99330596,0
Colombia,Female,2011,61,0.99261984,0
Colombia,Female,2011,62,0.99189866,0
Colombia,Female,2011,63,0.99114849,0
Colombia,Female,2011,64,0.99036343,0
Colombia,Female,2011,65,0.98949945,0
Colombia,Female,2011,66,0.98848981,0
Colombia,Female,2011,67,0.98725941,0
Colombia,Female,2011,68,0.98572171,0
Colombia,Female,2011,69,0.98382672,0
Colombia,Female,2011,70,0.98154764,0
Colombia,Female,2011,71,0.97891005,0
Colombia,Female,2011,72,0.97598974,0
Colombia,Female,2011,73,0.97285142,0
Colombia,Female,2011,74,0.96955254,0
Colombia,Female,2011,75,0.96606766,0
Colombia,Female,2011,76,0.96230149,0
Colombia,Female,2011,77,0.95812416,0
Colombia,Female,2011,78,0.95337,0
Colombia,Female,2011,79,0.94791003,0
Colombia,Female,2011,80,0.94164563,0
Colombia,Female,2011,81,0.93452508,0
Colombia,Female,2011,82,0.92655046,0
Colombia,Female,2011,83,0.91772902,0
Colombia,Female,2011,84,0.90807481,0
Colombia,Female,2011,85,0.89758794,0
Colombia,Female,2011,86,0.88624855,0
Colombia,Female,2011,87,0.87402922,0
Colombia,Female,2011,88,0.86089051,0
Colombia,Female,2011,89,0.84678811,0
Colombia,Female,2011,90,0.83167285,0
Colombia,Female,2011,91,0.8155153,0
Colombia,Female,2011,92,0.79831899,0
Colombia,Female,2011,93,0.78015027,0
Colombia,Female,2011,94,0.76116648,0
Colombia,Female,2011,95,0.74190141,0
Colombia,Female,2011,96,0.72189981,0
Colombia,Female,2011,97,0.70148038,0
Colombia,Female,2011,98,0.6807925,0
Colombia,Female,2011,99,0.65999341,0
Colombia,Female,2011,100,0,0
Colombia,Female,2012,0,0.98760545,0
Colombia,Female,2012,1,0.99882645,0
Colombia,Female,2012,2,0.99918779,0
Colombia,Female,2012,3,0.9994274,0
Colombia,Female,2012,4,0.9995837,0
Colombia,Female,2012,5,0.99968833,0
Colombia,Female,2012,6,0.99975372,0
Colombia,Female,2012,7,0.99978765,0
Colombia,Female,2012,8,0.99979789,0
Colombia,Female,2012,9,0.99979216,0
Colombia,Female,2012,10,0.99977829,0
Colombia,Female,2012,11,0.99975211,0
Colombia,Female,2012,12,0.99971447,0
Colombia,Female,2012,13,0.99966698,0
Colombia,Female,2012,14,0.99961256,0
Colombia,Female,2012,15,0.99955624,0.033461
Colombia,Female,2012,16,0.99950407,0.058869
Colombia,Female,2012,17,0.99946277,0.0838
Colombia,Female,2012,18,0.99943547,0.104943
Colombia,Female,2012,19,0.99942208,0.115553
Colombia,Female,2012,20,0.99941727,0.11546200000000001
Colombia,Female,2012,21,0.9994138,0.110961
Colombia,Female,2012,22,0.99940601,0.104124
Colombia,Female,2012,23,0.99938924,0.098072
Colombia,Female,2012,24,0.9993628,0.09343800000000001
Colombia,Female,2012,25,0.99932816,0.089945
Colombia,Female,2012,26,0.99928911,0.08723099999999999
Colombia,Female,2012,27,0.99925127,0.084611
Colombia,Female,2012,28,0.99921815,0.081792
Colombia,Female,2012,29,0.99919135,0.078221
Colombia,Female,2012,30,0.99916907,0.073806
Colombia,Female,2012,31,0.99914726,0.06876900000000001
Colombia,Female,2012,32,0.9991223,0.063179
Colombia,Female,2012,33,0.99909087,0.057214
Colombia,Female,2012,34,0.99905128,0.050989
Colombia,Female,2012,35,0.99900341,0.044865
Colombia,Female,2012,36,0.9989481,0.038884
Colombia,Female,2012,37,0.99888739,0.033215
Colombia,Female,2012,38,0.99882276,0.027846
Colombia,Female,2012,39,0.99875486,0.022594
Colombia,Female,2012,40,0.99868343,0.017367999999999998
Colombia,Female,2012,41,0.99860702,0.012858000000000001
Colombia,Female,2012,42,0.99852401,0.009007
Colombia,Female,2012,43,0.99843225,0.005965
Colombia,Female,2012,44,0.99832912,0.003774
Colombia,Female,2012,45,0.99821166,0.002267
Colombia,Female,2012,46,0.99807676,0.0017230000000000001
Colombia,Female,2012,47,0.99792165,0.001171
Colombia,Female,2012,48,0.99774425,5.33e-4
Colombia,Female,2012,49,0.99754381,1.46e-4
Colombia,Female,2012,50,0.99732049,0
Colombia,Female,2012,51,0.99707591,0
Colombia,Female,2012,52,0.99681164,0
Colombia,Female,2012,53,0.99652724,0
Colombia,Female,2012,54,0.99622022,0
Colombia,Female,2012,55,0.99588308,0
Colombia,Female,2012,56,0.9955066,0
Colombia,Female,2012,57,0.99508128,0
Colombia,Female,2012,58,0.99459894,0
Colombia,Female,2012,59,0.99405925,0
Colombia,Female,2012,60,0.99346643,0
Colombia,Female,2012,61,0.99283217,0
Colombia,Female,2012,62,0.99217008,0
Colombia,Female,2012,63,0.99147959,0
Colombia,Female,2012,64,0.99074885,0
Colombia,Female,2012,65,0.98993539,0
Colombia,Female,2012,66,0.98897796,0
Colombia,Female,2012,67,0.98780892,0
Colombia,Female,2012,68,0.98635086,0
Colombia,Female,2012,69,0.98455626,0
Colombia,Female,2012,70,0.98239584,0
Colombia,Female,2012,71,0.97988394,0
Colombia,Female,2012,72,0.97707707,0
Colombia,Female,2012,73,0.97402386,0
Colombia,Female,2012,74,0.97077035,0
Colombia,Female,2012,75,0.9672972,0
Colombia,Female,2012,76,0.96352917,0
Colombia,Female,2012,77,0.95936042,0
Colombia,Female,2012,78,0.95465304,0
Colombia,Female,2012,79,0.94929311,0
Colombia,Female,2012,80,0.94318667,0
Colombia,Female,2012,81,0.93627422,0
Colombia,Female,2012,82,0.92853601,0
Colombia,Female,2012,83,0.91995941,0
Colombia,Female,2012,84,0.91054031,0
Colombia,Female,2012,85,0.90026897,0
Colombia,Female,2012,86,0.88912821,0
Colombia,Female,2012,87,0.87709629,0
Colombia,Female,2012,88,0.86414273,0
Colombia,Female,2012,89,0.85022739,0
Colombia,Female,2012,90,0.83529656,0
Colombia,Female,2012,91,0.81931212,0
Colombia,Female,2012,92,0.80226412,0
Colombia,Female,2012,93,0.78420883,0
Colombia,Female,2012,94,0.76530001,0
Colombia,Female,2012,95,0.74623311,0
Colombia,Female,2012,96,0.7263004,0
Colombia,Female,2012,97,0.7059172,0
Colombia,Female,2012,98,0.68523186,0
Colombia,Female,2012,99,0.66440186,0
Colombia,Female,2012,100,0,0
Colombia,Female,2013,0,0.9880024,0
Colombia,Female,2013,1,0.99889321,0
Colombia,Female,2013,2,0.99921544,0
Colombia,Female,2013,3,0.99943625,0
Colombia,Female,2013,4,0.99958404,0
Colombia,Female,2013,5,0.99968458,0
Colombia,Female,2013,6,0.99974867,0
Colombia,Female,2013,7,0.9997833,0
Colombia,Female,2013,8,0.99979549,0
Colombia,Female,2013,9,0.9997923,0
Colombia,Female,2013,10,0.99978078,0
Colombia,Female,2013,11,0.99975734,0
Colombia,Female,2013,12,0.99972247,0
Colombia,Female,2013,13,0.99967706,0
Colombia,Female,2013,14,0.99962324,0
Colombia,Female,2013,15,0.99956536,0.032494999999999996
Colombia,Female,2013,16,0.99950964,0.057227
Colombia,Female,2013,17,0.99946392,0.08156999999999999
Colombia,Female,2013,18,0.9994329,0.102301
Colombia,Female,2013,19,0.99941801,0.112793
Colombia,Female,2013,20,0.99941456,0.112857
Colombia,Female,2013,21,0.9994154,0.108566
Colombia,Female,2013,22,0.99941449,0.10193300000000001
Colombia,Female,2013,23,0.99940684,0.09601000000000001
Colombia,Female,2013,24,0.99939089,0.091428
Colombia,Female,2013,25,0.99936659,0.08796
Colombia,Female,2013,26,0.99933554,0.08527599999999999
Colombia,Female,2013,27,0.99930039,0.08275700000000001
Colombia,Female,2013,28,0.99926325,0.080118
Colombia,Female,2013,29,0.99922603,0.076762
Colombia,Female,2013,30,0.99918956,0.072573
Colombia,Female,2013,31,0.99915388,0.06775400000000001
Colombia,Female,2013,32,0.9991185,0.062367
Colombia,Female,2013,33,0.99908239,0.056617
Colombia,Female,2013,34,0.9990443,0.050608
Colombia,Female,2013,35,0.9990028,0.044646
Colombia,Female,2013,36,0.99895651,0.038701
Colombia,Female,2013,37,0.99890413,0.033029
Colombia,Female,2013,38,0.99884456,0.027628
Colombia,Female,2013,39,0.99877702,0.022308
Colombia,Female,2013,40,0.99870113,0.016937999999999998
Colombia,Female,2013,41,0.99861707,0.012398999999999999
Colombia,Female,2013,42,0.998525,0.008574
Colombia,Female,2013,43,0.99842477,0.005588
Colombia,Female,2013,44,0.99831561,0.003471
Colombia,Female,2013,45,0.998196,0.0020729999999999998
Colombia,Female,2013,46,0.99806412,0.001581
Colombia,Female,2013,47,0.99791773,0.00107
Colombia,Female,2013,48,0.99775446,4.65e-4
Colombia,Female,2013,49,0.99757176,1.06e-4
Colombia,Female,2013,50,0.9973668,0
Colombia,Female,2013,51,0.99713689,0
Colombia,Female,2013,52,0.99687935,0
Colombia,Female,2013,53,0.99659156,0
Colombia,Female,2013,54,0.99627068,0
Colombia,Female,2013,55,0.9959136,0
Colombia,Female,2013,56,0.99551724,0
Colombia,Female,2013,57,0.99507931,0
Colombia,Female,2013,58,0.99459863,0
Colombia,Female,2013,59,0.99407608,0
Colombia,Female,2013,60,0.99351369,0
Colombia,Female,2013,61,0.99291374,0
Colombia,Female,2013,62,0.99227708,0
Colombia,Female,2013,63,0.99159513,0
Colombia,Female,2013,64,0.99085141,0
Colombia,Female,2013,65,0.99001217,0
Colombia,Female,2013,66,0.98903178,0
Colombia,Female,2013,67,0.98786006,0
Colombia,Female,2013,68,0.98643923,0
Colombia,Female,2013,69,0.98472674,0
Colombia,Female,2013,70,0.98268809,0
Colombia,Female,2013,71,0.98031273,0
Colombia,Female,2013,72,0.97761331,0
Colombia,Female,2013,73,0.97460263,0
Colombia,Female,2013,74,0.97129761,0
Colombia,Female,2013,75,0.9676882,0
Colombia,Female,2013,76,0.96374267,0
Colombia,Female,2013,77,0.959409,0
Colombia,Female,2013,78,0.95461477,0
Colombia,Female,2013,79,0.94927655,0
Colombia,Female,2013,80,0.94329607,0
Colombia,Female,2013,81,0.93657098,0
Colombia,Female,2013,82,0.92899497,0
Colombia,Female,2013,83,0.92048284,0
Colombia,Female,2013,84,0.91097874,0
Colombia,Female,2013,85,0.90047196,0
Colombia,Female,2013,86,0.88900855,0
Colombia,Female,2013,87,0.87664126,0
Colombia,Female,2013,88,0.8634195,0
Colombia,Female,2013,89,0.84934601,0
Colombia,Female,2013,90,0.83435124,0
Colombia,Female,2013,91,0.81835395,0
Colombia,Female,2013,92,0.80126972,0
Colombia,Female,2013,93,0.7831001,0
Colombia,Female,2013,94,0.76398992,0
Colombia,Female,2013,95,0.74440613,0
Colombia,Female,2013,96,0.72423659,0
Colombia,Female,2013,97,0.70362306,0
Colombia,Female,2013,98,0.68271934,0
Colombia,Female,2013,99,0.6616881,0
Colombia,Female,2013,100,0,0
Colombia,Female,2014,0,0.9883628,0
Colombia,Female,2014,1,0.9989341,0
Colombia,Female,2014,2,0.99924042,0
Colombia,Female,2014,3,0.99945012,0
Colombia,Female,2014,4,0.99959144,0
Colombia,Female,2014,5,0.99968818,0
Colombia,Female,2014,6,0.99975033,0
Colombia,Female,2014,7,0.9997845,0
Colombia,Female,2014,8,0.99979729,0
Colombia,Female,2014,9,0.99979522,0
Colombia,Female,2014,10,0.99978489,0
Colombia,Female,2014,11,0.99976287,0
Colombia,Female,2014,12,0.99972941,0
Colombia,Female,2014,13,0.99968502,0
Colombia,Female,2014,14,0.99963148,0
Colombia,Female,2014,15,0.99957272,0.030638000000000002
Colombia,Female,2014,16,0.9995149,0.054115
Colombia,Female,2014,17,0.99946609,0.07750499999999999
Colombia,Female,2014,18,0.99943155,0.097762
Colombia,Female,2014,19,0.99941346,0.108454
Colombia,Female,2014,20,0.99940798,0.109316
Colombia,Female,2014,21,0.99940867,0.105887
Colombia,Female,2014,22,0.99940978,0.100022
Colombia,Female,2014,23,0.99940632,0.094608
Colombia,Female,2014,24,0.9993961,0.090257
Colombia,Female,2014,25,0.99937815,0.08682599999999999
Colombia,Female,2014,26,0.99935295,0.084047
Colombia,Female,2014,27,0.99932196,0.081495
Colombia,Female,2014,28,0.99928668,0.078918
Colombia,Female,2014,29,0.9992488,0.075688
Colombia,Female,2014,30,0.9992096,0.07165
Colombia,Female,2014,31,0.99917004,0.067032
Colombia,Female,2014,32,0.99913047,0.061878
Colombia,Female,2014,33,0.99909068,0.056447000000000004
Colombia,Female,2014,34,0.99904978,0.050808
Colombia,Female,2014,35,0.9990063,0.045128999999999996
Colombia,Female,2014,36,0.99895857,0.039222
Colombia,Female,2014,37,0.99890473,0.033500999999999996
Colombia,Female,2014,38,0.99884328,0.027984000000000002
Colombia,Female,2014,39,0.99877331,0.022461
Colombia,Female,2014,40,0.99869462,0.016721
Colombia,Female,2014,41,0.99860789,0.012039
Colombia,Female,2014,42,0.99851374,0.00817
Colombia,Female,2014,43,0.99841232,0.0052
Colombia,Female,2014,44,0.99830288,0.003141
Colombia,Female,2014,45,0.99818348,0.0018919999999999998
Colombia,Female,2014,46,0.99805171,0.001443
Colombia,Female,2014,47,0.99790465,9.75e-4
Colombia,Female,2014,48,0.99773951,4.06e-4
Colombia,Female,2014,49,0.99755398,7.5e-5
Colombia,Female,2014,50,0.997346,0
Colombia,Female,2014,51,0.9971145,0
Colombia,Female,2014,52,0.99685866,0
Colombia,Female,2014,53,0.99657735,0
Colombia,Female,2014,54,0.99626886,0
Colombia,Female,2014,55,0.99592962,0
Colombia,Female,2014,56,0.99555517,0
Colombia,Female,2014,57,0.99514035,0
Colombia,Female,2014,58,0.99467996,0
Colombia,Female,2014,59,0.9941703,0
Colombia,Female,2014,60,0.99360835,0
Colombia,Female,2014,61,0.99299246,0
Colombia,Female,2014,62,0.99232088,0
Colombia,Female,2014,63,0.99158784,0
Colombia,Female,2014,64,0.99078411,0
Colombia,Female,2014,65,0.98989209,0
Colombia,Female,2014,66,0.98888806,0
Colombia,Female,2014,67,0.98774184,0
Colombia,Female,2014,68,0.98641527,0
Colombia,Female,2014,69,0.98486536,0
Colombia,Female,2014,70,0.98304227,0
Colombia,Female,2014,71,0.98089645,0
Colombia,Female,2014,72,0.97837753,0
Colombia,Female,2014,73,0.97544437,0
Colombia,Female,2014,74,0.97206392,0
Colombia,Female,2014,75,0.96822482,0
Colombia,Female,2014,76,0.96394373,0
Colombia,Female,2014,77,0.9592421,0
Colombia,Female,2014,78,0.95414698,0
Colombia,Female,2014,79,0.94863023,0
Colombia,Female,2014,80,0.94260239,0
Colombia,Female,2014,81,0.93591851,0
Colombia,Female,2014,82,0.92837713,0
Colombia,Female,2014,83,0.9198133,0
Colombia,Female,2014,84,0.91010852,0
Colombia,Female,2014,85,0.89923816,0
Colombia,Female,2014,86,0.88730167,0
Colombia,Female,2014,87,0.87442232,0
Colombia,Female,2014,88,0.86073169,0
Colombia,Female,2014,89,0.8462767,0
Colombia,Female,2014,90,0.83096766,0
Colombia,Female,2014,91,0.81467663,0
Colombia,Female,2014,92,0.79724536,0
Colombia,Female,2014,93,0.77863245,0
Colombia,Female,2014,94,0.7590009,0
Colombia,Female,2014,95,0.73896504,0
Colombia,Female,2014,96,0.71839232,0
Colombia,Female,2014,97,0.6974078,0
Colombia,Female,2014,98,0.6761746,0
Colombia,Female,2014,99,0.65486368,0
Colombia,Female,2014,100,0,0
Colombia,Female,2015,0,0.98874012,0
Colombia,Female,2015,1,0.99898503,0
Colombia,Female,2015,2,0.99926853,0
Colombia,Female,2015,3,0.99946564,0
Colombia,Female,2015,4,0.99959959,0
Colombia,Female,2015,5,0.99969161,0
Colombia,Female,2015,6,0.99975087,0
Colombia,Female,2015,7,0.99978344,0
Colombia,Female,2015,8,0.9997954,0
Colombia,Female,2015,9,0.99979284,0
Colombia,Female,2015,10,0.99978187,0
Colombia,Female,2015,11,0.99975922,0
Colombia,Female,2015,12,0.9997251,0
Colombia,Female,2015,13,0.99967995,0
Colombia,Female,2015,14,0.99962559,0
Colombia,Female,2015,15,0.99956614,0.028791
Colombia,Female,2015,16,0.99950804,0.05096
Colombia,Female,2015,17,0.9994597,0.07314
Colombia,Female,2015,18,0.9994264,0.09247499999999999
Colombia,Female,2015,19,0.99941011,0.1029
Colombia,Female,2015,20,0.99940648,0.104172
Colombia,Female,2015,21,0.99940868,0.101532
Colombia,Female,2015,22,0.99941081,0.09669
Colombia,Female,2015,23,0.99940788,0.092183
Colombia,Female,2015,24,0.99939796,0.088527
Colombia,Female,2015,25,0.9993804,0.08551900000000001
Colombia,Female,2015,26,0.99935604,0.082893
Colombia,Female,2015,27,0.99932667,0.080364
Colombia,Female,2015,28,0.99929375,0.077722
Colombia,Female,2015,29,0.99925852,0.074409
Colombia,Female,2015,30,0.99922142,0.07028100000000001
Colombia,Female,2015,31,0.99918222,0.065676
Colombia,Female,2015,32,0.99914057,0.06064
Colombia,Female,2015,33,0.99909596,0.055456000000000005
Colombia,Female,2015,34,0.99904817,0.050162
Colombia,Female,2015,35,0.99899721,0.044802999999999996
Colombia,Female,2015,36,0.99894313,0.039079
Colombia,Female,2015,37,0.99888599,0.033483
Colombia,Female,2015,38,0.99882529,0.028037
Colombia,Female,2015,39,0.99875989,0.022514
Colombia,Female,2015,40,0.99868806,0.016663
Colombia,Female,2015,41,0.99860727,0.011949
Colombia,Female,2015,42,0.99851506,0.00807
Colombia,Female,2015,43,0.99840921,0.0050940000000000004
Colombia,Female,2015,44,0.99828829,0.0030299999999999997
Colombia,Female,2015,45,0.99815255,0.0018009999999999999
Colombia,Female,2015,46,0.99800292,0.001339
Colombia,Female,2015,47,0.9978412,8.84e-4
Colombia,Female,2015,48,0.99766874,3.5e-4
Colombia,Female,2015,49,0.9974852,4.7e-5
Colombia,Female,2015,50,0.99728888,0
Colombia,Female,2015,51,0.9970756,0
Colombia,Female,2015,52,0.99684032,0
Colombia,Female,2015,53,0.99657782,0
Colombia,Female,2015,54,0.99628274000000006,0
Colombia,Female,2015,55,0.99595095,0
Colombia,Female,2015,56,0.99557851,0
Colombia,Female,2015,57,0.9951622,0
Colombia,Female,2015,58,0.99469892,0
Colombia,Female,2015,59,0.99418526,0
Colombia,Female,2015,60,0.99361763,0
Colombia,Female,2015,61,0.99299203,0
Colombia,Female,2015,62,0.99230429,0
Colombia,Female,2015,63,0.99154947,0
Colombia,Female,2015,64,0.99072194,0
Colombia,Female,2015,65,0.98981395,0
Colombia,Female,2015,66,0.98881512,0
Colombia,Female,2015,67,0.98770764,0
Colombia,Female,2015,68,0.98646578,0
Colombia,Female,2015,69,0.98504751,0
Colombia,Female,2015,70,0.98339581,0
Colombia,Female,2015,71,0.98143992,0
Colombia,Female,2015,72,0.9790938,0
Colombia,Female,2015,73,0.97628463,0
Colombia,Female,2015,74,0.97294805,0
Colombia,Female,2015,75,0.96906583,0
Colombia,Female,2015,76,0.96467117,0
Colombia,Female,2015,77,0.95981437,0
Colombia,Female,2015,78,0.95456572,0
Colombia,Female,2015,79,0.94892382,0
Colombia,Female,2015,80,0.94280919,0
Colombia,Female,2015,81,0.93606515,0
Colombia,Female,2015,82,0.92845495,0
Colombia,Female,2015,83,0.91978402,0
Colombia,Female,2015,84,0.90991232,0
Colombia,Female,2015,85,0.89881567,0
Colombia,Female,2015,86,0.8866228,0
Colombia,Female,2015,87,0.87348987,0
Colombia,Female,2015,88,0.85958097,0
Colombia,Female,2015,89,0.84495327,0
Colombia,Female,2015,90,0.82949356,0
Colombia,Female,2015,91,0.81303949,0
Colombia,Female,2015,92,0.79538955,0
Colombia,Female,2015,93,0.77648447,0
Colombia,Female,2015,94,0.75651603,0
Colombia,Female,2015,95,0.73610844,0
Colombia,Female,2015,96,0.71526192,0
Colombia,Female,2015,97,0.6940196,0
