"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
4.141,4.157,4.104,4.124,4.245,4.356,4.431,4.515,4.673,4.949,5.256,5.512,5.672,5.843,6.133,6.379,6.512,6.624,6.787,7.038,7.299,7.542,7.839,8.255,8.691,8.982,9.136,9.303,9.517,9.736,9.977,10.264,10.575,10.967,11.571,12.372,13.288,14.2,14.976,15.669,16.479,17.418,18.207,18.489,18.384,18.453,18.697,18.538,17.974,17.447,17.094,16.979,17.143,17.688,18.507,19.427,20.476,21.569,22.697,23.837,25.021,26.334,28.012,29.512,30.428,31.534,32.992,34.532,36.074,37.597,39.013,40.221,41.276,42.355,43.528,44.744,45.91,47.083,48.363,49.66,51.083,52.478,53.731,55.066,56.719,58.769,61.071,63.529,66.24,69.146,72.028,75.269,78.757,82.306,86.197,90.121,93.728,97.455,100.621,103.155,106.597,111.273,116.7,121.62,125.428,128.668,132.079,136.04,140.213,143.931,146.937,149.593,152.268,154.754,157.26,159.965,161.646,162.545,163.579,163.864,163.794,164.369,164.673,165.123,166.505,168.336,170.436,171.784,173.077,175.163,177.221,177.269,174.94,170.668,165.407,161.942,160.879,161.319,162.355,163.273,163.771,164.026,164.19,164.563,165.089,165.549,165.875,166.185,166.33,166.286,166.11
3.583,3.851,3.874,3.833,3.859,3.979,4.092,4.17,4.26,4.422,4.693,4.986,5.226,5.383,5.556,5.843,6.084,6.213,6.316,6.463,6.707,6.988,7.26,7.572,7.95,8.339,8.587,8.762,8.992,9.213,9.422,9.649,9.925,10.268,10.697,11.303,12.098,13.002,13.901,14.662,15.336,16.122,17.032,17.799,18.084,17.994,18.076,18.331,18.19,17.643,17.126,16.781,16.67,16.834,17.369,18.175,19.087,20.13,21.213,22.328,23.452,24.62,25.916,27.566,29.032,29.918,31,32.452,33.959,35.465,36.92,38.148,39.362,40.586,41.695,42.852,44.059,45.217,46.381,47.653,48.942,50.353,51.739,52.984,54.31,55.953,57.984,60.267,62.703,65.389,68.27,71.129,74.341,77.799,81.319,85.175,89.065,92.644,96.344,99.49,102.01,105.429,110.072,115.457,120.343,124.128,127.353,130.746,134.686,138.836,142.536,145.531,148.181,150.852,153.334,155.835,158.536,160.222,161.132,162.177,162.477,162.427,163.016,163.334,163.798,165.189,167.025,169.128,170.483,171.784,173.873,175.934,175.999,173.702,169.477,164.269,160.841,159.799,160.252,161.297,162.223,162.732,163,163.178,163.563,164.101,164.572,164.91,165.232,165.391,165.359
2.982,3.345,3.6,3.628,3.596,3.627,3.746,3.858,3.941,4.035,4.197,4.455,4.732,4.964,5.123,5.299,5.579,5.808,5.923,6.011,6.154,6.418,6.722,7.007,7.284,7.613,7.952,8.215,8.45,8.685,8.899,9.095,9.319,9.629,10.007,10.441,11.043,11.829,12.72,13.595,14.334,14.988,15.751,16.636,17.39,17.68,17.607,17.706,17.969,17.837,17.302,16.799,16.462,16.35,16.506,17.029,17.829,18.737,19.771,20.84,21.938,23.045,24.198,25.471,27.084,28.509,29.37,30.448,31.868,33.339,34.778,36.045,37.272,38.645,39.897,40.995,42.143,43.34,44.487,45.644,46.906,48.184,49.584,50.959,52.196,53.514,55.142,57.154,59.416,61.828,64.489,67.341,70.174,73.356,76.782,80.269,84.089,87.943,91.492,95.161,98.284,100.79,104.185,108.791,114.132,118.978,122.74,125.947,129.322,133.238,137.363,141.043,144.026,146.669,149.334,151.811,154.309,157.004,158.694,159.616,160.669,160.987,160.956,161.558,161.893,162.373,163.772,165.613,167.717,169.079,170.388,172.48,174.542,174.625,172.366,168.19,163.036,159.649,158.631,159.097,160.15,161.084,161.605,161.887,162.079,162.477,163.028,163.51,163.859,164.196,164.368
2.664,2.793,3.138,3.382,3.414,3.388,3.422,3.539,3.651,3.736,3.833,3.99,4.234,4.5,4.729,4.89,5.062,5.325,5.533,5.632,5.718,5.883,6.168,6.482,6.734,6.966,7.246,7.593,7.909,8.149,8.376,8.579,8.774,9.03,9.373,9.755,10.191,10.788,11.559,12.425,13.274,13.992,14.629,15.37,16.233,16.977,17.276,17.226,17.336,17.601,17.477,16.959,16.466,16.128,16.008,16.157,16.679,17.476,18.377,19.393,20.444,21.523,22.616,23.75,24.992,26.559,27.947,28.805,29.856,31.238,32.64,33.896,35.157,36.532,37.932,39.173,40.262,41.398,42.584,43.722,44.868,46.119,47.386,48.773,50.137,51.364,52.672,54.285,56.277,58.515,60.903,63.535,66.359,69.162,72.313,75.703,79.153,82.934,86.75,90.267,93.903,97.002,99.492,102.861,107.425,112.717,117.522,121.257,124.445,127.8,131.69,135.786,139.443,142.414,145.05,147.706,150.178,152.67,155.358,157.052,157.984,159.048,159.383,159.372,159.988,160.34,160.838,162.244,164.089,166.192,167.563,168.881,170.972,173.036,173.139,170.917,166.792,161.696,158.355,157.363,157.842,158.902,159.845,160.379,160.677,160.884,161.295,161.856,162.351,162.715,163.064
2.514,2.501,2.626,2.952,3.186,3.219,3.199,3.234,3.35,3.462,3.551,3.646,3.792,4.026,4.284,4.509,4.665,4.824,5.064,5.25,5.346,5.455,5.642,5.935,6.218,6.43,6.617,6.904,7.298,7.612,7.842,8.058,8.259,8.486,8.774,9.118,9.503,9.938,10.524,11.274,12.111,12.939,13.637,14.254,14.972,15.819,16.562,16.877,16.844,16.961,17.228,17.113,16.608,16.116,15.772,15.649,15.8,16.323,17.113,17.995,18.991,20.023,21.088,22.163,23.268,24.474,25.999,27.368,28.201,29.218,30.532,31.758,33.004,34.401,35.803,37.191,38.417,39.495,40.619,41.792,42.92,44.056,45.294,46.55,47.922,49.273,50.489,51.785,53.382,55.352,57.565,59.925,62.528,65.32,68.093,71.207,74.558,77.97,81.71,85.486,88.968,92.568,95.639,98.112,101.453,105.972,111.211,115.972,119.677,122.843,126.175,130.035,134.1,137.734,140.691,143.316,145.963,148.429,150.914,153.594,155.288,156.232,157.306,157.658,157.668,158.3,158.671,159.185,160.599,162.443,164.547,165.925,167.25,169.343,171.409,171.53,169.345,165.276,160.246,156.953,155.988,156.479,157.547,158.5,159.048,159.359,159.583,160.007,160.581,161.089,161.467
2.341,2.358,2.349,2.469,2.778,3.001,3.035,3.018,3.057,3.172,3.287,3.373,3.461,3.599,3.822,4.071,4.286,4.431,4.573,4.789,4.965,5.082,5.213,5.41,5.673,5.917,6.086,6.284,6.617,7.003,7.303,7.519,7.732,7.963,8.219,8.505,8.854,9.24,9.669,10.24,10.966,11.782,12.585,13.258,13.851,14.553,15.399,16.149,16.477,16.457,16.582,16.852,16.741,16.238,15.744,15.4,15.283,15.441,15.959,16.728,17.588,18.564,19.581,20.628,21.678,22.751,23.922,25.421,26.749,27.55,28.506,29.652,30.866,32.239,33.661,35.05,36.418,37.629,38.694,39.806,40.966,42.081,43.205,44.43,45.672,47.031,48.367,49.571,50.854,52.434,54.38,56.564,58.897,61.467,64.224,66.963,70.039,73.349,76.72,80.415,84.148,87.592,91.153,94.196,96.649,99.957,104.428,109.611,114.323,117.995,121.138,124.442,128.27,132.304,135.913,138.852,141.466,144.102,146.558,149.035,151.703,153.399,154.355,155.438,155.808,155.84,156.488,156.878,157.408,158.827,160.673,162.776,164.161,165.493,167.585,169.65,169.788,167.646,163.638,158.679,155.436,154.496,155.001,156.078,157.042,157.602,157.93,158.168,158.607,159.194,159.715
2.124,2.191,2.208,2.201,2.316,2.608,2.819,2.853,2.842,2.885,3.002,3.114,3.192,3.271,3.398,3.611,3.846,4.048,4.177,4.301,4.504,4.694,4.83,4.973,5.145,5.373,5.575,5.757,6,6.323,6.686,6.967,7.181,7.423,7.676,7.931,8.223,8.575,8.957,9.379,9.933,10.64,11.428,12.2,12.847,13.424,14.129,14.979,15.735,16.071,16.066,16.197,16.463,16.351,15.848,15.356,15.02,14.912,15.07,15.57,16.316,17.156,18.117,19.117,20.14,21.16,22.203,23.352,24.802,26.084,26.828,27.631,28.765,30.099,31.495,32.901,34.268,35.615,36.809,37.861,38.959,40.105,41.207,42.318,43.528,44.755,46.097,47.416,48.609,49.877,51.437,53.358,55.514,57.815,60.351,63.071,65.773,68.807,72.073,75.402,79.05,82.735,86.138,89.659,92.669,95.1,98.373,102.793,107.913,112.573,116.21,119.325,122.601,126.395,130.393,133.973,136.894,139.495,142.117,144.562,147.028,149.684,151.381,152.346,153.438,153.827,153.884,154.548,154.955,155.5,156.924,158.772,160.871,162.262,163.601,165.691,167.754,167.911,165.815,161.872,156.984,153.795,152.885,153.404,154.49,155.464,156.038,156.38,156.635,157.088,157.689
1.901,1.976,2.039,2.058,2.053,2.16,2.436,2.635,2.672,2.669,2.717,2.832,2.932,2.998,3.067,3.184,3.383,3.603,3.789,3.901,4.016,4.227,4.431,4.576,4.699,4.846,5.038,5.253,5.479,5.713,6.011,6.346,6.619,6.856,7.114,7.365,7.625,7.925,8.276,8.656,9.068,9.608,10.287,11.041,11.78,12.405,12.991,13.706,14.559,15.316,15.659,15.662,15.796,16.056,15.94,15.439,14.955,14.632,14.527,14.674,15.152,15.877,16.704,17.649,18.626,19.622,20.613,21.635,22.738,24.136,25.348,25.947,26.747,28,29.354,30.73,32.111,33.455,34.779,35.955,36.992,38.075,39.205,40.292,41.389,42.584,43.794,45.117,46.42,47.598,48.85,50.389,52.282,54.407,56.675,59.173,61.852,64.515,67.505,70.725,74.007,77.603,81.238,84.597,88.073,91.047,93.454,96.689,101.053,106.108,110.71,114.307,117.391,120.638,124.396,128.353,131.9,134.801,137.386,139.992,142.423,144.877,147.518,149.215,150.19,151.292,151.701,151.781,152.46,152.885,153.446,154.875,156.721,158.818,160.214,161.559,163.643,165.702,165.881,163.833,159.959,155.15,152.018,151.138,151.673,152.768,153.75,154.338,154.696,154.968,155.436
1.744,1.754,1.825,1.885,1.903,1.9,2.001,2.257,2.447,2.49,2.496,2.545,2.647,2.732,2.787,2.846,2.955,3.142,3.346,3.51,3.612,3.738,3.961,4.166,4.295,4.402,4.523,4.73,4.983,5.197,5.405,5.673,5.995,6.285,6.534,6.785,7.041,7.311,7.613,7.966,8.34,8.742,9.257,9.901,10.618,11.328,11.96,12.557,13.28,14.134,14.886,15.229,15.241,15.377,15.627,15.503,15.008,14.54,14.224,14.113,14.245,14.709,15.422,16.234,17.155,18.105,19.075,20.044,21.02,22.078,23.398,24.448,25.052,25.981,27.25,28.579,29.928,31.283,32.6,33.901,35.058,36.079,37.145,38.258,39.33,40.41,41.587,42.779,44.084,45.367,46.528,47.764,49.28,51.144,53.234,55.465,57.922,60.557,63.178,66.122,69.291,72.522,76.064,79.644,82.956,86.381,89.317,91.696,94.89,99.194,104.176,108.715,112.269,115.322,118.536,122.251,126.165,129.677,132.553,135.119,137.706,140.123,142.562,145.185,146.88,147.866,148.977,149.406,149.512,150.204,150.647,151.225,152.657,154.501,156.593,157.993,159.341,161.419,163.476,163.678,161.681,157.88,153.154,150.084,149.239,149.789,150.892,151.882,152.483,152.859,153.149
1.625,1.591,1.603,1.669,1.726,1.743,1.74,1.835,2.076,2.259,2.308,2.317,2.357,2.443,2.514,2.561,2.616,2.72,2.893,3.074,3.223,3.335,3.474,3.692,3.882,4,4.09,4.231,4.473,4.712,4.898,5.078,5.335,5.665,5.955,6.194,6.45,6.718,6.991,7.298,7.646,8.01,8.389,8.874,9.481,10.164,10.874,11.515,12.123,12.85,13.695,14.434,14.777,14.798,14.931,15.166,15.037,14.559,14.101,13.784,13.666,13.793,14.25,14.948,15.737,16.63,17.555,18.5,19.424,20.355,21.343,22.495,23.536,24.274,25.224,26.468,27.768,29.088,30.413,31.704,32.98,34.114,35.118,36.166,37.26,38.314,39.377,40.533,41.707,42.989,44.251,45.395,46.612,48.103,49.935,51.988,54.178,56.592,59.18,61.757,64.65,67.764,70.941,74.422,77.944,81.201,84.573,87.467,89.817,92.965,97.202,102.105,106.576,110.085,113.103,116.279,119.948,123.814,127.285,130.133,132.678,135.244,137.644,140.065,142.669,144.362,145.359,146.48,146.928,147.056,147.763,148.226,148.82,150.255,152.096,154.18,155.581,156.932,159.006,161.059,161.284,159.34,155.617,150.983,147.982,147.172,147.737,148.845,149.845,150.462,150.855
1.508,1.464,1.436,1.448,1.508,1.561,1.579,1.577,1.668,1.894,2.071,2.12,2.125,2.155,2.227,2.289,2.333,2.388,2.484,2.636,2.8,2.953,3.076,3.216,3.417,3.593,3.697,3.808,3.982,4.21,4.42,4.577,4.755,5.024,5.345,5.62,5.865,6.131,6.399,6.676,6.978,7.317,7.659,8.011,8.46,9.031,9.713,10.424,11.07,11.683,12.402,13.23,13.957,14.3,14.325,14.447,14.666,14.543,14.08,13.63,13.313,13.197,13.325,13.773,14.447,15.209,16.075,16.974,17.875,18.752,19.614,20.444,21.579,22.736,23.499,24.43,25.643,26.912,28.2,29.494,30.756,32.004,33.115,34.099,35.127,36.2,37.234,38.278,39.413,40.566,41.822,43.061,44.186,45.383,46.847,48.643,50.655,52.802,55.167,57.706,60.234,63.071,66.126,69.244,72.66,76.116,79.317,82.63,85.477,87.793,90.892,95.055,99.873,104.272,107.73,110.707,113.842,117.462,121.273,124.7,127.516,130.036,132.578,134.958,137.359,139.942,141.632,142.641,143.768,144.235,144.389,145.112,145.592,146.202,147.64,149.475,151.547,152.95,154.308,156.376,158.422,158.669,156.782,153.147,148.613,145.684,144.911,145.49,146.606,147.615,148.248
1.386,1.344,1.308,1.284,1.295,1.351,1.399,1.416,1.42,1.508,1.72,1.885,1.927,1.926,1.948,2.011,2.07,2.114,2.164,2.247,2.384,2.547,2.705,2.827,2.955,3.143,3.304,3.425,3.564,3.73,3.929,4.107,4.271,4.467,4.723,5.026,5.303,5.555,5.819,6.089,6.359,6.652,6.969,7.284,7.602,8.014,8.584,9.262,9.97,10.616,11.223,11.926,12.733,13.445,13.783,13.801,13.912,14.127,14.009,13.556,13.113,12.806,12.7,12.828,13.256,13.903,14.64,15.48,16.334,17.186,17.994,18.702,19.521,20.762,21.924,22.671,23.577,24.756,25.991,27.244,28.506,29.736,30.952,32.037,32.999,34.006,35.056,36.068,37.09,38.202,39.329,40.559,41.774,42.877,44.051,45.485,47.241,49.208,51.308,53.623,56.105,58.58,61.355,64.346,67.398,70.743,74.126,77.264,80.513,83.308,85.588,88.63,92.713,97.439,101.757,105.156,108.091,111.18,114.742,118.493,121.868,124.65,127.142,129.657,132.013,134.394,136.953,138.639,139.656,140.79,141.278,141.459,142.196,142.697,143.325,144.762,146.588,148.648,150.055,151.418,153.477,155.515,155.786,153.965,150.425,146,143.149,142.415,143.01,144.135,145.155
1.274,1.227,1.192,1.16,1.14,1.151,1.202,1.246,1.264,1.273,1.359,1.554,1.7,1.733,1.728,1.747,1.806,1.862,1.903,1.944,2.018,2.154,2.317,2.467,2.583,2.705,2.879,3.049,3.192,3.322,3.462,3.632,3.821,4.003,4.184,4.423,4.721,5.001,5.25,5.513,5.774,6.037,6.311,6.6,6.875,7.154,7.569,8.135,8.805,9.504,10.137,10.729,11.413,12.198,12.886,13.204,13.216,13.327,13.534,13.415,12.97,12.544,12.258,12.161,12.281,12.69,13.313,14.024,14.819,15.623,16.404,17.064,17.762,18.684,19.927,21.059,21.784,22.663,23.806,25.003,26.219,27.443,28.637,29.82,30.875,31.814,32.795,33.819,34.807,35.806,36.89,37.991,39.192,40.377,41.458,42.605,44.005,45.718,47.636,49.684,51.941,54.363,56.776,59.486,62.405,65.385,68.648,71.953,75.02,78.197,80.935,83.173,86.154,90.149,94.772,98.999,102.336,105.221,108.255,111.753,115.436,118.756,121.498,123.959,126.442,128.774,131.129,133.66,135.339,136.366,137.506,138.017,138.226,138.978,139.5,140.145,141.579,143.395,145.445,146.855,148.221,150.27,152.298,152.599,150.85,147.413,143.107,140.34,139.649,140.263,141.397
1.19,1.119,1.079,1.05,1.022,1.006,1.016,1.063,1.105,1.125,1.139,1.218,1.391,1.517,1.543,1.538,1.557,1.613,1.663,1.696,1.732,1.808,1.942,2.096,2.24,2.355,2.47,2.648,2.829,2.962,3.071,3.187,3.37,3.574,3.735,3.9,4.138,4.436,4.707,4.952,5.202,5.457,5.701,5.949,6.192,6.423,6.708,7.122,7.68,8.336,9.015,9.627,10.2,10.862,11.616,12.267,12.565,12.58,12.687,12.877,12.754,12.33,11.932,11.664,11.57,11.684,12.076,12.677,13.345,14.088,14.822,15.463,16.108,16.899,17.831,19.034,20.123,20.825,21.675,22.777,23.933,25.107,26.29,27.445,28.588,29.612,30.525,31.479,32.473,33.434,34.406,35.46,36.532,37.7,38.853,39.906,41.024,42.386,44.052,45.916,47.907,50.1,52.453,54.802,57.438,60.276,63.175,66.35,69.566,72.555,75.653,78.326,80.517,83.43,87.328,91.835,95.963,99.228,102.055,105.03,108.456,112.064,115.32,118.015,120.441,122.891,125.192,127.518,130.017,131.686,132.722,133.869,134.401,134.641,135.411,135.952,136.613,138.044,139.852,141.888,143.299,144.668,146.704,148.723,149.056,147.385,144.061,139.885,137.213,136.571,137.204
1.118,1.036,0.977,0.943,0.918,0.895,0.881,0.892,0.934,0.974,0.998,1.012,1.08,1.23,1.339,1.362,1.359,1.378,1.428,1.47,1.498,1.539,1.617,1.743,1.892,2.035,2.144,2.266,2.448,2.615,2.725,2.813,2.95,3.147,3.321,3.465,3.634,3.872,4.155,4.417,4.648,4.894,5.128,5.347,5.545,5.738,5.973,6.262,6.672,7.215,7.846,8.496,9.083,9.635,10.267,10.976,11.587,11.872,11.889,11.983,12.155,12.038,11.646,11.274,11.021,10.932,11.043,11.421,11.98,12.601,13.277,13.88,14.497,15.223,16.023,16.923,18.073,19.116,19.791,20.61,21.669,22.779,23.907,25.044,26.155,27.256,28.245,29.129,30.052,31.014,31.945,32.886,33.907,34.946,36.078,37.196,38.218,39.303,40.624,42.237,44.042,45.969,48.092,50.37,52.647,55.199,57.949,60.758,63.834,66.953,69.856,72.864,75.466,77.606,80.444,84.233,88.612,92.627,95.811,98.575,101.483,104.828,108.35,111.534,114.178,116.564,118.974,121.24,123.534,125.993,127.651,128.696,129.846,130.401,130.674,131.458,132.019,132.697,134.129,135.926,137.943,139.353,140.725,142.748,144.756,145.121,143.533,140.332,136.3,133.734,133.144
1.04,0.966,0.897,0.846,0.818,0.796,0.777,0.766,0.777,0.817,0.856,0.878,0.889,0.947,1.077,1.172,1.192,1.192,1.208,1.25,1.287,1.319,1.364,1.438,1.562,1.71,1.843,1.956,2.083,2.25,2.39,2.481,2.594,2.748,2.911,3.063,3.212,3.384,3.609,3.878,4.12,4.346,4.572,4.781,4.946,5.091,5.288,5.526,5.813,6.211,6.731,7.33,7.947,8.506,9.029,9.618,10.28,10.857,11.127,11.137,11.219,11.379,11.278,10.916,10.568,10.331,10.252,10.364,10.711,11.226,11.786,12.339,12.912,13.595,14.328,15.097,15.953,17.046,18.039,18.686,19.47,20.48,21.54,22.619,23.706,24.77,25.826,26.775,27.625,28.515,29.441,30.337,31.245,32.23,33.231,34.322,35.401,36.39,37.441,38.716,40.27,42.009,43.865,45.911,48.108,50.304,52.765,55.416,58.126,61.094,64.106,66.912,69.822,72.346,74.428,77.182,80.85,85.088,88.977,92.071,94.763,97.594,100.848,104.275,107.38,109.968,112.305,114.668,116.897,119.15,121.564,123.208,124.257,125.412,125.992,126.296,127.091,127.674,128.375,129.803,131.584,133.579,134.988,136.363,138.37,140.362,140.759,139.258,136.195,132.323,129.871
0.932,0.89,0.829,0.77,0.727,0.703,0.685,0.669,0.661,0.672,0.71,0.746,0.764,0.772,0.82,0.932,1.016,1.036,1.036,1.048,1.085,1.122,1.157,1.199,1.278,1.405,1.54,1.67,1.786,1.902,2.042,2.159,2.276,2.407,2.529,2.669,2.821,2.972,3.135,3.346,3.592,3.826,4.035,4.234,4.385,4.495,4.644,4.842,5.077,5.356,5.737,6.225,6.787,7.368,7.893,8.377,8.921,9.539,10.078,10.325,10.329,10.405,10.563,10.475,10.139,9.818,9.601,9.535,9.633,9.95,10.408,10.848,11.369,12.002,12.689,13.387,14.114,14.924,15.955,16.895,17.513,18.257,19.215,20.221,21.244,22.277,23.291,24.297,25.204,26.018,26.868,27.754,28.614,29.485,30.43,31.392,32.437,33.473,34.425,35.436,36.661,38.151,39.817,41.597,43.56,45.666,47.773,50.133,52.675,55.277,58.127,61.02,63.72,66.523,68.96,70.978,73.638,77.173,81.252,85.004,87.996,90.607,93.354,96.507,99.829,102.844,105.366,107.65,109.961,112.142,114.349,116.713,118.336,119.39,120.546,121.148,121.481,122.29,122.9,123.621,125.041,126.802,128.771,130.179,131.556,133.542,135.512,135.94,134.537,131.623,127.926
0.819,0.791,0.756,0.704,0.655,0.618,0.599,0.584,0.571,0.566,0.579,0.612,0.642,0.656,0.662,0.704,0.8,0.873,0.89,0.889,0.901,0.936,0.973,1.006,1.059,1.145,1.259,1.388,1.517,1.619,1.714,1.831,1.971,2.104,2.204,2.304,2.443,2.596,2.736,2.889,3.079,3.314,3.529,3.708,3.846,3.939,4.053,4.203,4.397,4.625,4.89,5.244,5.698,6.222,6.76,7.24,7.683,8.187,8.758,9.251,9.473,9.478,9.557,9.708,9.629,9.322,9.032,8.84,8.775,8.861,9.13,9.463,9.876,10.463,11.095,11.743,12.399,13.081,13.839,14.806,15.69,16.273,16.976,17.878,18.824,19.789,20.765,21.723,22.674,23.535,24.308,25.116,25.959,26.779,27.61,28.509,29.425,30.422,31.411,32.322,33.29,34.46,35.88,37.468,39.166,41.035,43.042,45.05,47.301,49.725,52.209,54.929,57.693,60.278,62.963,65.303,67.25,69.805,73.192,77.099,80.697,83.578,86.099,88.751,91.791,94.997,97.912,100.358,102.582,104.832,106.96,109.114,111.417,113.016,114.073,115.225,115.845,116.212,117.038,117.671,118.41,119.819,121.556,123.499,124.904,126.278,128.235,130.174,130.637,129.34,126.588
0.749,0.688,0.665,0.636,0.593,0.552,0.521,0.504,0.493,0.484,0.481,0.493,0.521,0.545,0.556,0.561,0.597,0.68,0.742,0.756,0.755,0.768,0.802,0.837,0.882,0.947,1.025,1.131,1.254,1.368,1.451,1.529,1.669,1.819,1.917,1.995,2.098,2.236,2.373,2.502,2.638,2.822,3.036,3.219,3.335,3.412,3.506,3.62,3.767,3.953,4.166,4.412,4.737,5.155,5.634,6.12,6.556,6.961,7.423,7.94,8.383,8.588,8.601,8.68,8.819,8.75,8.477,8.22,8.043,7.982,8.038,8.188,8.501,8.989,9.569,10.159,10.759,11.368,12.002,12.707,13.605,14.428,14.976,15.633,16.474,17.358,18.261,19.174,20.072,20.965,21.773,22.503,23.267,24.063,24.838,25.625,26.475,27.342,28.286,29.224,30.09,31.011,32.119,33.464,34.968,36.575,38.343,40.242,42.144,44.275,46.572,48.925,51.505,54.13,56.59,59.145,61.38,63.245,65.685,68.91,72.629,76.058,78.817,81.237,83.784,86.703,89.777,92.581,94.945,97.099,99.278,101.344,103.435,105.671,107.242,108.297,109.439,110.078,110.483,111.323,111.978,112.732,114.127,115.84,117.751,119.147,120.513,122.432,124.34,124.838,123.654
0.701,0.622,0.572,0.553,0.529,0.494,0.46,0.435,0.422,0.413,0.407,0.405,0.414,0.437,0.457,0.466,0.47,0.5,0.571,0.623,0.635,0.636,0.65,0.68,0.728,0.788,0.847,0.92,1.02,1.127,1.218,1.287,1.391,1.539,1.649,1.724,1.805,1.908,2.03,2.154,2.265,2.4,2.567,2.748,2.863,2.916,2.993,3.086,3.196,3.334,3.506,3.701,3.925,4.221,4.598,5.025,5.46,5.854,6.221,6.633,7.095,7.495,7.686,7.705,7.779,7.908,7.853,7.615,7.384,7.224,7.147,7.099,7.245,7.641,8.119,8.653,9.195,9.747,10.306,10.89,11.541,12.367,13.124,13.632,14.241,15.019,15.838,16.674,17.521,18.355,19.184,19.938,20.622,21.337,22.082,22.809,23.547,24.346,25.161,26.048,26.93,27.747,28.615,29.66,30.924,32.335,33.843,35.504,37.285,39.073,41.076,43.236,45.453,47.882,50.355,52.679,55.094,57.212,58.989,61.304,64.353,67.867,71.115,73.739,76.05,78.483,81.264,84.196,86.877,89.147,91.222,93.324,95.319,97.341,99.503,101.036,102.081,103.212,103.875,104.316,105.165,105.837,106.608,107.989,109.673,111.542,112.924,114.273,116.153,118.023,118.555
0.63,0.576,0.511,0.47,0.455,0.436,0.407,0.379,0.359,0.349,0.342,0.337,0.335,0.343,0.361,0.378,0.386,0.389,0.415,0.473,0.516,0.527,0.53,0.543,0.587,0.649,0.702,0.756,0.825,0.91,0.997,1.072,1.167,1.284,1.389,1.472,1.549,1.631,1.72,1.827,1.932,2.044,2.166,2.305,2.414,2.463,2.516,2.59,2.678,2.781,2.907,3.061,3.236,3.436,3.7,4.031,4.408,4.795,5.145,5.47,5.834,6.244,6.604,6.779,6.801,6.87,6.99,6.949,6.74,6.537,6.375,6.204,6.175,6.423,6.805,7.24,7.724,8.214,8.716,9.225,9.757,10.349,11.1,11.789,12.255,12.813,13.527,14.275,15.042,15.819,16.584,17.349,18.046,18.679,19.342,20.034,20.709,21.395,22.137,22.897,23.724,24.546,25.31,26.123,27.099,28.275,29.588,30.991,32.535,34.194,35.859,37.726,39.74,41.81,44.078,46.391,48.568,50.833,52.825,54.505,56.683,59.544,62.839,65.892,68.371,70.563,72.869,75.503,78.281,80.828,82.994,84.981,86.993,88.91,90.856,92.933,94.418,95.453,96.575,97.257,97.728,98.582,99.273,100.063,101.427,103.073,104.891,106.249,107.582,109.416,111.243
0.496,0.51,0.467,0.415,0.382,0.37,0.354,0.331,0.309,0.293,0.285,0.279,0.275,0.274,0.279,0.295,0.308,0.315,0.318,0.339,0.387,0.423,0.433,0.437,0.465,0.522,0.575,0.622,0.673,0.731,0.798,0.869,0.97,1.077,1.153,1.23,1.313,1.388,1.457,1.535,1.623,1.726,1.829,1.927,1.998,2.039,2.086,2.136,2.204,2.284,2.376,2.487,2.623,2.777,2.952,3.18,3.467,3.797,4.135,4.439,4.722,5.042,5.403,5.721,5.879,5.902,5.97,6.082,6.048,5.87,5.675,5.429,5.295,5.387,5.627,5.97,6.358,6.79,7.229,7.678,8.136,8.614,9.146,9.818,10.438,10.861,11.368,12.011,12.689,13.383,14.087,14.782,15.477,16.113,16.694,17.302,17.936,18.556,19.189,19.874,20.573,21.335,22.094,22.802,23.556,24.458,25.542,26.75,28.043,29.464,30.992,32.531,34.254,36.114,38.029,40.127,42.269,44.289,46.392,48.251,49.825,51.857,54.519,57.581,60.427,62.75,64.811,66.982,69.459,72.069,74.469,76.522,78.41,80.326,82.159,84.019,85.995,87.43,88.456,89.562,90.257,90.757,91.615,92.328,93.132,94.47,96.069,97.826,99.16,100.472,102.252
