X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022,X2023,X2024,X2025,X2026,X2027,X2028,X2029,X2030,X2031,X2032,X2033,X2034,X2035,X2036,X2037,X2038,X2039,X2040,X2041,X2042,X2043,X2044,X2045,X2046,X2047,X2048,X2049,X2050,X2051,X2052,X2053,X2054,X2055,X2056,X2057,X2058,X2059,X2060,X2061,X2062,X2063,X2064,X2065,X2066,X2067,X2068,X2069,X2070,X2071,X2072,X2073,X2074,X2075,X2076,X2077,X2078,X2079,X2080,X2081,X2082,X2083,X2084,X2085,X2086,X2087,X2088,X2089,X2090,X2091,X2092,X2093,X2094,X2095,X2096,X2097,X2098,X2099,X2100
3578.508,3626.543,3673.851,3730.055,3798.845,3849.523,3868.416,3874.95,3899.307,3946.785,4010.863,4092.639,4185.247,4284.724,4379.599,4499.44,4895.248,5315.788,5503.925,5687.788,5890.9,6090.281,6265.362,6423.04,6576.889,6718.794,6849.399,7003.958,7165.059,7320.388,7473.634,7611.31,7724.948,7841.596,7995.41,8168.956,8322.177,8470.633,8669.788,8882.899,9099.073,9326.047,9505.81,9714.2,9915.568,10075.843,10312.623,10628.224,10927.173,11158.069,11388.211,11646.058,11863.263,12078.842,12250.089,12352.214,12466.829,12550.809,12651.37,12768.879,12863.32,12980.156,13117.796,13223.514,13307.287,13394.23,13484.536,13636.932,13814.903,13858.879,13788.723,13715.683,13590.703,13416.36,13277.94,13218.459,13254.887,13240.065,13150.606,13064.28,12920.565,12607.045,12424.923,12486.186,12330.711,12192.423,12115.529,11841.865,11646.534,11597.68,11576.313,11552.703,11515.921,11469.785,11423.737,11367.43,11312.02,11263.139,11206.296,11132.637,11055.578,10981.768,10905.316,10820.347,10725.028,10621.73,10519.188,10428.799,10336.41,10234.265,10134.828,10043.033,9952.444,9864.381,9778.691,9695.448,9624.359,9560.032,9498.591,9435.796,9374.74,9313.156,9256.045,9212.894,9168.87,9116.813,9061.663,9007.924,8948.733,8892.008,8836.105,8777.171,8716.975,8652.771,8585.829,8514.025,8439.05,8366.435,8302.081,8232.277,8159.007,8091.69,8022.056,7955.184,7896.007,7832.462,7766.569,7707.984,7648.083,7591.903,7541.141
3518.16,3561.619,3611.515,3656.928,3712.823,3783.064,3834.043,3848.597,3856.413,3885.715,3932.073,3997.724,4077.459,4167.609,4266.407,4358.378,4473.91,4870.171,5286.386,5468.099,5662.674,5864.516,6060.945,6241.002,6402.605,6564.011,6705.465,6837.664,6988.141,7151.092,7310.379,7457.375,7593.411,7708.167,7824.962,7977.175,8148.992,8301.263,8450.697,8651.793,8867.052,9082.15,9308.453,9489.223,9694.888,9895.795,10058.261,10295.22,10610.638,10908.644,11138.451,11368.552,11622.442,11836.187,12055.096,12224.354,12325.9,12440.112,12520.1,12625.742,12749.934,12845.305,12961.692,13100.434,13206.517,13287.628,13377.132,13470.604,13619.159,13792.89,13840.736,13775.249,13694.537,13566.07,13391.14,13250.059,13191.484,13228.335,13213.797,13124.598,13038.381,12894.73,12581.524,12399.583,12460.811,12305.487,12167.371,12090.493,11816.871,11621.666,11572.873,11551.618,11528.15,11491.336,11445.257,11399.424,11343.206,11287.833,11238.989,11182.18,11108.706,11031.803,10958.112,10881.901,10797.002,10701.751,10598.508,10496.06,10405.889,10313.663,10211.663,10112.192,10020.413,9930.045,9842.12,9756.423,9673.396,9602.514,9538.176,9476.812,9414.12,9353.163,9291.711,9234.753,9191.749,9147.806,9095.885,9040.883,8987.334,8928.31,8871.635,8815.876,8757.156,8697.055,8632.96,8566.097,8494.299,8419.618,8347.212,8282.867,8213.092,8139.869,8072.835,8003.328,7936.477,7877.527,7814.212,7748.508,7689.975,7630.174,7574.1
3459.552,3500.575,3546.264,3593.952,3639.042,3696.666,3767.16,3812.885,3828.892,3842.563,3870.612,3918.903,3982.245,4059.155,4148.552,4244.024,4331.16,4448.526,4839.828,5247.461,5441.776,5634.924,5833.323,6035.533,6220.108,6390.538,6551.336,6694.608,6822.052,6974.691,7142.225,7294.113,7439.107,7576.342,7691.212,7806.16,7956.346,8126.96,8280.325,8432.11,8635.721,8849.699,9064.022,9291.406,9469.037,9674.144,9877.526,10040.335,10277.24,10591.548,10888.161,11117.924,11343.452,11593.216,11810.843,12027.324,12195.74,12296.784,12406.227,12492.123,12605.53,12730.7,12825.508,12943.145,13082.203,13185.076,13269.117,13362.254,13451.233,13594.803,13772.873,13826.007,13751.485,13666.602,13535.372,13355.356,13215.389,13157.351,13194.449,13180.107,13090.985,13004.739,12861.275,12548.318,12366.46,12427.667,12272.51,12134.406,12057.387,11783.915,11588.834,11540.155,11519.035,11495.481,11458.694,11412.844,11367.08,11310.875,11255.52,11206.682,11150.06,11076.747,10999.967,10926.547,10850.388,10765.542,10670.329,10567.178,10464.982,10374.989,10282.917,10180.855,10081.389,9989.868,9899.656,9811.709,9726.266,9643.489,9572.585,9508.335,9447.088,9384.512,9323.713,9262.447,9205.673,9162.765,9118.987,9067.247,9012.481,8959.138,8900.176,8843.682,8788.192,8729.593,8669.628,8605.635,8538.783,8467.353,8392.939,8320.554,8256.249,8186.538,8113.676,8046.809,7977.336,7910.776,7852.118,7789.047,7723.418,7665.02,7605.363
3398.8,3441.258,3484.815,3528.069,3575.368,3622.428,3680.405,3744.898,3792.097,3814.622,3826.941,3857.253,3903.037,3963.277,4039.4,4125.169,4215.249,4304.574,4417.506,4799.264,5220.164,5412.895,5602.225,5807.124,6014.331,6208.738,6378.445,6541.217,6679.087,6808.998,6966.792,7125.953,7275.54,7421.818,7559.081,7671.836,7784.555,7933.4,8105.166,8261.128,8415.808,8617.976,8831.064,9046.612,9270.371,9447.412,9655.269,9858.936,10021.815,10257.621,10570.329,10866.762,11091.388,11312.322,11566.361,11781.244,11996.666,12164.369,12260.05,12376.026,12470.613,12585.088,12709.54,12805.731,12923.707,13059.082,13165.168,13253.242,13341.301,13424.712,13573.137,13756.975,13799.837,13720.6,13631.608,13493.698,13314.974,13175.666,13117.964,13155.222,13140.879,13051.697,12965.594,12822.254,12509.458,12327.737,12388.955,12233.793,12095.548,12018.533,11745.231,11550.363,11501.843,11480.603,11457.054,11420.509,11374.724,11328.951,11272.751,11217.391,11168.754,11112.297,11039.109,10962.631,10889.257,10813.146,10728.324,10633.2,10530.331,10428.335,10338.51,10246.351,10144.285,10045.114,9953.766,9863.521,9775.865,9690.708,9607.901,9537.095,9472.978,9411.861,9349.464,9288.877,9227.824,9171.162,9128.443,9084.871,9033.402,8978.875,8925.601,8866.85,8810.667,8755.314,8696.873,8637.025,8573.043,8506.62,8435.499,8361.109,8288.774,8224.543,8155.253,8082.587,8015.757,7946.627,7880.413,7822.039,7759.056,7693.589,7635.359
3337.876,3379.753,3424.961,3465.904,3508.751,3558.154,3605.651,3657.194,3723.188,3777.278,3798.281,3813.133,3840.818,3883.324,3942.791,4015.084,4095.093,4187.532,4272.129,4375.85,4772.133,5190.398,5378.998,5575.417,5785.724,6003.507,6197.047,6368.864,6525.708,6666.2,6801.752,6950.476,7107.099,7258.039,7404.295,7539.18,7649.491,7760.811,7910.923,8085.432,8244.483,8397.667,8598.864,8813.255,9024.881,9247.873,9427.912,9636.038,9839.668,10001.477,10235.676,10548.133,10838.855,11058.482,11284.072,11535.046,11748.753,11963.294,12125.048,12227.799,12353.105,12448.851,12562.54,12688.419,12784.982,12898.976,13037.764,13148.168,13230.731,13312.746,13401.451,13556.127,13728.707,13766.344,13683.214,13587.568,13451.094,13273.163,13134.317,13076.895,13114.12,13099.654,13010.647,12924.645,12781.353,12468.822,12287.318,12348.37,12193.065,12054.878,11977.911,11704.91,11510.334,11461.701,11440.468,11417.189,11380.715,11334.922,11289.15,11232.947,11177.821,11129.367,11073.041,11000.196,10923.772,10850.445,10774.353,10689.623,10594.811,10492.166,10390.363,10300.433,10208.258,10106.523,10007.546,9916.154,9826.235,9738.896,9653.698,9570.999,9500.337,9436.359,9375.435,9313.269,9252.913,9191.978,9135.524,9093.028,9049.748,8998.538,8944.076,8891.024,8832.614,8776.574,8721.385,8663.061,8603.209,8539.698,8473.61,8402.5,8328.15,8255.885,8192.115,8123.03,8050.392,7983.936,7915.181,7849.275,7790.985,7728.167,7662.877
3273.523,3318.06,3362.84,3405.292,3445.816,3490.89,3540.735,3581.519,3634.713,3707.851,3760.162,3783.786,3795.96,3820.29,3862.075,3917.622,3983.945,4066.487,4153.912,4228.913,4349.095,4742.709,5155.689,5351.753,5553.891,5775.315,5992.102,6187.782,6353.328,6512.865,6659.256,6785.316,6931.387,7089.398,7240.284,7383.993,7516.226,7625.044,7737.756,7890.774,8068.454,8225.884,8378.117,8580.67,8790.896,9001.693,9227.693,9408.025,9616.06,9818.442,9978.668,10212.724,10519.105,10804.398,11028.889,11251.28,11500.917,11713.671,11921.853,12090.9,12203.469,12329.931,12424.87,12540.069,12666.287,12758.689,12876.293,13019.57,13124.15,13200.364,13287.942,13383.271,13526.137,13693.096,13728.654,13640.757,13546.753,13411.185,13233.863,13095.463,13038.144,13075.231,13060.943,12972.097,12886.141,12743.038,12430.9,12249.457,12310.199,12155.004,12016.954,11940.198,11667.614,11473.049,11424.47,11403.567,11380.379,11343.909,11298.136,11252.369,11196.447,11141.545,11093.246,11037.308,10964.528,10888.164,10814.862,10738.871,10654.49,10559.928,10457.5,10355.579,10265.626,10173.816,10072.296,9973.263,9882.231,9792.662,9705.263,9620.174,9537.629,9467.11,9403.333,9342.649,9280.725,9220.479,9159.759,9103.539,9061.349,9018.332,8967.164,8912.926,8860.231,8801.951,8746.064,8690.974,8632.61,8573.257,8510.091,8443.977,8372.874,8298.567,8226.79,8163.215,8094.123,8021.873,7955.804,7887.361,7821.511,7763.367,7700.709
3200.316,3253.028,3300.526,3342.479,3384.485,3427.305,3472.858,3515.791,3558.331,3618.93,3690.124,3744.954,3765.786,3774.608,3798.302,3836.172,3885.693,3954.693,4032.122,4109.668,4201.704,4320.303,4708.572,5128.261,5330.191,5543.769,5764.151,5983.052,6172.207,6340.488,6506.02,6642.626,6766.021,6913.538,7071.459,7219.699,7360.643,7491.268,7601.497,7717.252,7873.539,8049.475,8205.876,8359.562,8557.814,8767.135,8980.987,9207.132,9387.376,9594.067,9794.689,9954.88,10182.818,10483.545,10773.652,10994.829,11215.871,11464.433,11670.641,11886.208,12065.197,12178.973,12304.558,12401.082,12516.651,12638.561,12734.703,12856.947,12994.213,13092.258,13174.252,13268.564,13351.782,13488.984,13656.794,13690.61,13604.63,13511.674,13376.816,13200.104,13061.973,13004.663,13041.969,13027.852,12939.121,12853.38,12710.615,12398.716,12217.199,12277.92,12122.935,11985.222,11908.807,11636.335,11441.987,11393.836,11373.064,11349.899,11313.469,11267.725,11222.29,11166.641,11111.937,11064.085,11008.221,10935.517,10859.19,10786.004,10710.405,10626.301,10531.98,10429.417,10327.474,10237.925,10146.345,10044.754,9946.121,9855.472,9765.819,9678.526,9593.592,9511.191,9440.879,9377.35,9316.911,9255.083,9195.049,9134.561,9078.658,9036.73,8993.721,8942.767,8888.892,8836.299,8778.151,8722.333,8667.15,8609.306,8550.295,8487.05,8420.896,8349.791,8275.987,8204.383,8140.747,8072.041,8000.178,7934.411,7865.981,7800.244,7742.226
3122.19,3179.363,3234.994,3279.62,3321.126,3365.435,3408.745,3447.363,3492.046,3542.099,3600.811,3674.423,3726.265,3743.686,3751.967,3771.834,3803.75,3856.064,3919.984,3987.514,4082.2,4172.77,4287.13,4682.215,5106.841,5320.27,5532.816,5755.3,5967.544,6159.363,6333.644,6489.265,6623.153,6748.062,6895.508,7050.731,7196.158,7335.438,7467.405,7580.674,7699.776,7854.322,8029.133,8186.933,8336.348,8533.656,8745.989,8959.951,9185.844,9364.743,9569.601,9770.051,9924.21,10146.583,10452.072,10738.667,10958.463,11178.46,11420.348,11633.97,11859.443,12039.524,12152.453,12279.592,12376.531,12487.8,12613.441,12714.291,12830.529,12961.189,13065.231,13153.779,13235.726,13313.559,13454.947,13624.299,13660.147,13575.38,13483.227,13349.06,13172.755,13034.789,12977.886,13015.39,13001.382,12912.951,12827.582,12684.965,12373.16,12191.906,12252.702,12098.144,11960.906,11884.474,11612.344,11418.627,11370.676,11349.958,11326.856,11290.477,11245.12,11199.998,11144.586,11090.395,11042.633,10986.854,10914.197,10838.008,10765.258,10689.962,10606.121,10511.647,10409.059,10307.566,10218.264,10126.594,10025.435,9927.216,9836.463,9746.914,9659.775,9574.98,9492.792,9422.734,9359.451,9299.093,9237.47,9177.662,9117.495,9061.854,9019.901,8977.088,8926.494,8872.695,8820.207,8762.095,8706.134,8651.479,8593.967,8534.827,8471.493,8405.288,8334.69,8261.031,8189.316,8126.056,8057.726,7986.149,7920.345,7851.992,7786.348
3045.235,3101.076,3161.093,3213.813,3257.977,3301.77,3346.55,3383.003,3423.374,3475.479,3523.723,3584.894,3655.43,3703.719,3720.569,3725.159,3739.239,3774.026,3821.407,3875.599,3960.144,4053.367,4139.862,4262.086,4662.102,5097.148,5309.533,5524.168,5740.029,5954.813,6152.478,6316.91,6469.775,6605.123,6730.014,6874.803,7027.202,7170.948,7311.51,7446.404,7562.961,7680.392,7833.83,8009.931,8163.444,8311.983,8512.238,8724.621,8938.301,9162.702,9339.804,9544.438,9738.789,9887.582,10114.808,10416.754,10701.814,10920.563,11134.007,11383.149,11606.569,11833.038,12012.165,12126.674,12254.188,12346.921,12461.913,12592.18,12687.135,12796.879,12933.744,13043.86,13119.888,13196.917,13281.827,13427.74,13599.125,13636.164,13552.297,13460.886,13327.16,13151.133,13013.744,12957.207,12994.824,12981.103,12893.117,12807.894,12665.256,12353.904,12173.011,12234.088,12080.083,11942.923,11866.705,11595.345,11402.001,11354.159,11333.532,11310.497,11274.542,11229.538,11184.676,11129.823,11075.748,11028.085,10972.356,10899.855,10824.137,10751.713,10676.695,10592.693,10498.194,10396.084,10294.86,10205.462,10114.24,10013.514,9915.186,9824.537,9735.141,9648.141,9563.56,9481.631,9411.819,9348.606,9288.445,9227.042,9167.55,9107.639,9051.956,9010.183,8967.72,8917.18,8863.463,8810.983,8752.692,8697.258,8642.921,8585.24,8525.972,8462.551,8396.845,8326.365,8252.557,8181.206,8118.306,8050.239,7978.59,7912.83,7844.538
2968.477,3024.251,3082.862,3139.986,3192.195,3238.582,3282.834,3320.898,3359.07,3406.713,3457.038,3507.738,3565.966,3632.916,3680.473,3693.666,3692.691,3709.689,3739.768,3777.747,3848.619,3931.778,4021.003,4115.285,4243.397,4653.62,5086.703,5301.097,5509.261,5727.558,5947.949,6135.901,6297.597,6451.816,6587.103,6709.446,6851.485,7002.2,7147.16,7290.529,7428.55,7543.449,7659.851,7814.553,7986.377,8138.975,8290.458,8490.735,8702.794,8915,9137.494,9314.408,9513.051,9702.049,9855.738,10079.669,10380.06,10663.94,10876.297,11096.882,11355.516,11579.912,11805.371,11985.925,12100.844,12224.219,12320.633,12440.174,12564.653,12653.312,12769.46,12911.752,13009.324,13081.038,13167.153,13258.797,13406.838,13579.307,13617.157,13534.085,13443.123,13309.682,13134.335,12997.454,12941.181,12979.072,12965.761,12877.969,12792.707,12650.398,12339.587,12159.257,12220.715,12066.837,11929.989,11854.398,11583.522,11390.451,11342.752,11322.212,11299.618,11264.031,11219.31,11175.025,11120.308,11066.353,11018.75,10963.181,10891.166,10815.793,10743.66,10668.485,10584.459,10490.446,10388.617,10287.309,10198.368,10107.581,10006.747,9908.528,9818.034,9728.778,9641.991,9557.668,9475.989,9406.244,9343.222,9283.273,9222.18,9162.934,9102.968,9047.46,9006.027,8963.599,8913.124,8859.398,8806.717,8748.942,8693.811,8639.282,8581.451,8522.075,8459.138,8393.528,8322.874,8249.412,8178.405,8115.748,8047.585,7975.958,7910.236
2893.939,2947.847,3006.278,3062.081,3118.678,3172.987,3219.793,3257.551,3297.256,3342.463,3388.415,3441.086,3488.994,3543.825,3609.951,3653.78,3661.544,3663.487,3676.063,3697.177,3751.339,3820.928,3900.262,3996.985,4097.053,4236.05,4644.396,5078.493,5286.601,5497.107,5720.767,5931.672,6116.882,6279.837,6433.923,6566.703,6686.435,6826.852,6978.693,7126.324,7272.657,7408.99,7522.868,7640.546,7791.128,7961.979,8117.364,8268.943,8468.891,8679.489,8889.845,9112.012,9283.189,9476.639,9670.259,9820.942,10043.547,10342.755,10620.315,10839.575,11069.387,11328.897,11552.326,11779.088,11959.929,12070.897,12197.79,12298.641,12412.626,12530.996,12626.09,12747.065,12877.005,12970.845,13052.848,13147.006,13240.837,13389.999,13563.126,13601.647,13519.049,13428.362,13295.585,13120.828,12984.338,12928.473,12966.743,12953.575,12865.783,12780.822,12638.913,12328.828,12149.147,12210.547,12057.022,11920.879,11845.612,11575.112,11382.341,11334.775,11314.686,11292.462,11257.166,11213.029,11168.888,11114.307,11060.433,11012.996,10957.906,10886.244,10811.172,10738.896,10663.703,10580.159,10486.428,10384.528,10283.683,10195.175,10104.285,10003.567,9905.51,9815.156,9726.113,9639.584,9555.508,9473.899,9404.343,9341.528,9281.879,9221.025,9161.722,9101.924,9046.746,9005.341,8962.967,8912.473,8858.542,8806.355,8748.869,8693.54,8638.854,8580.906,8521.989,8459.135,8393.343,8323.015,8249.88,8179.102,8116.335,8048.181,7976.58
2827.006,2873.743,2930.184,2985.906,3041.209,3099.791,3154.439,3195.003,3234.321,3280.75,3324.356,3372.568,3422.544,3467.254,3521.358,3583.776,3622.215,3632.735,3630.575,3634.702,3671.385,3724.394,3790.376,3876.912,3979.15,4089.727,4227.91,4637.233,5064.413,5274.716,5490.336,5704.867,5913.04,6099.352,6262.132,6413.745,6543.977,6662.196,6803.692,6958.04,7108.462,7253.127,7388.399,7503.468,7617.26,7766.922,7940.347,8095.774,8247.119,8445.655,8654.446,8864.483,9081.022,9247.284,9445.133,9635.776,9785.372,10007.021,10300.141,10584.156,10812.252,11042.97,11301.493,11526.178,11753.144,11930.102,12044.481,12175.588,12271.176,12379.353,12503.941,12603.315,12712.427,12839.15,12943.777,13034.457,13130.73,13225.726,13375.567,13549.191,13588.051,13505.746,13415.685,13283.47,13109.177,12973.209,12917.841,12956.217,12943.001,12855.535,12770.933,12629.591,12320.303,12140.841,12202.392,12049.59,11913.851,11838.796,11568.694,11376.216,11329.128,11309.413,11287.477,11252.752,11208.773,11164.774,11110.291,11056.601,11009.636,10954.889,10883.53,10808.342,10736.065,10661.344,10578.079,10484.291,10382.85,10282.441,10193.846,10103.072,10002.522,9904.614,9814.476,9725.688,9639.404,9555.402,9473.987,9404.636,9342.113,9282.695,9221.789,9162.648,9103.171,9048.026,9006.672,8964.275,8913.583,8860.125,8808.21,8750.533,8695.051,8640.248,8582.737,8523.896,8460.862,8395.378,8325.358,8252.437,8181.552,8118.787,8050.652
2764.269,2807.161,2856.334,2910.19,2965.43,3022.635,3081.499,3130.152,3172.168,3217.876,3262.778,3308.536,3354.204,3401.126,3445.201,3495.813,3552.97,3593.864,3600.495,3590.446,3609.456,3645.129,3694.782,3767.653,3859.46,3971.654,4081.545,4221.596,4624.342,5052.725,5267.834,5474.764,5686.644,5895.757,6081.8,6242.18,6391.298,6520.047,6639.325,6783.201,6940.15,7088.944,7232.542,7368.854,7480.204,7593.176,7745.288,7918.657,8073.804,8223.887,8420.691,8629.134,8833.816,9045.543,9216.028,9411.027,9600.534,9749.398,9965.439,10264.639,10556.897,10785.863,11015.711,11275.365,11500.257,11723.472,11903.576,12022.011,12148.102,12238.233,12352.392,12480.674,12568.802,12675.261,12812.756,12926.156,13018.854,13116.243,13211.968,13362.318,13536.108,13575.126,13493.442,13403.906,13272.126,13098.417,12963.049,12907.916,12946.216,12933.257,12846.171,12762.081,12621.362,12312.466,12133.425,12195.472,12043.102,11907.663,11832.841,11563.133,11371.272,11324.586,11305.163,11283.776,11249.218,11205.397,11161.506,11107.221,11054.003,11007.377,10952.926,10881.478,10806.314,10734.501,10660.058,10576.754,10483.412,10382.401,10281.938,10193.469,10102.866,10002.474,9904.787,9814.905,9726.362,9640.163,9556.356,9475.151,9406.088,9343.793,9284.335,9223.59,9164.757,9105.318,9050.235,9008.863,8966.282,8916.038,8862.84,8810.747,8752.932,8697.345,8642.954,8585.516,8526.508,8463.764,8398.568,8328.752,8255.734,8184.855,8122.108
2700.438,2744.602,2789.802,2836.559,2889.966,2947.008,3004.475,3057.634,3107.593,3155.625,3199.901,3246.818,3290.18,3332.99,3379.3,3420.097,3465.773,3525.144,3562.258,3561.472,3565.567,3583.722,3616.315,3672.544,3750.441,3851.675,3963.197,4074.933,4209.684,4613.54,5045.591,5252.449,5456.853,5669.561,5878.31,6061.987,6219.961,6367.602,6497.3,6618.86,6765.186,6920.543,7068.282,7212.793,7345.494,7456.036,7571.364,7723.418,7896.411,8050.297,8198.815,8395.253,8598.583,8798.701,9014.246,9182.076,9375.97,9564.674,9708.416,9930.358,10237.281,10530.211,10758.371,10989.356,11249.151,11470.524,11696.654,11880.502,11994.272,12115.209,12211.088,12328.433,12446.065,12532.107,12649.064,12795.071,12910.337,13004.103,13102.192,13198.477,13349.02,13522.797,13562.276,13481.119,13391.987,13260.756,13087.708,12952.699,12897.636,12936.147,12923.496,12836.932,12753.406,12612.933,12304.627,12126.335,12188.603,12036.577,11901.46,11826.868,11557.864,11366.555,11320.197,11301.311,11280.096,11245.705,11202.016,11158.332,11104.516,11051.647,11005.317,10950.801,10879.402,10804.699,10733.168,10658.71,10575.841,10482.922,10381.887,10281.574,10193.287,10102.847,10002.685,9905.263,9815.63,9727.188,9641.189,9557.597,9476.681,9407.849,9345.532,9286.237,9225.791,9167.008,9107.64,9052.557,9011.023,8968.863,8918.869,8865.516,8813.302,8755.398,8700.203,8645.888,8588.301,8529.568,8467.1,8402.099,8332.198,8259.192,8188.339
2636.849,2680.74,2727.043,2769.976,2816.358,2871.481,2928.756,2980.852,3035.189,3090.747,3137.425,3183.589,3228.24,3268.936,3311.2,3354.38,3390.564,3438.392,3494.168,3524.229,3536.716,3540.113,3555.479,3594.334,3655.363,3742.169,3842.8,3956.03,4062.869,4199.544,4606.805,5030.244,5234.678,5439.833,5652.138,5858.553,6039.867,6196.4,6344.853,6476.64,6600.533,6745.354,6899.655,7048.189,7189.234,7321.06,7433.762,7549.068,7700.744,7872.417,8024.743,8172.963,8364.54,8563.504,8767.156,8980.022,9146.835,9339.926,9523.697,9673.149,9902.502,10209.997,10502.02,10731.265,10962.46,11218.906,11443.047,11672.651,11852.051,11961.067,12087.447,12186.024,12293.4,12409.458,12505.517,12630.586,12778.288,12894.534,12988.981,13087.609,13184.16,13334.73,13508.772,13548.622,13467.888,13379.273,13248.667,13076.066,12941.276,12886.563,12925.335,12913.124,12827.136,12743.831,12603.793,12296.394,12118.614,12181.022,12029.367,11894.582,11820.506,11552.158,11361.342,11315.542,11296.847,11275.811,11241.572,11198.11,11154.886,11101.43,11048.876,11002.515,10948.066,10877.124,10802.719,10731.207,10657.176,10574.724,10481.811,10380.949,10280.843,10192.734,10102.531,10002.644,9905.484,9815.969,9727.737,9641.962,9558.662,9477.987,9409.158,9347.013,9288.012,9227.631,9168.931,9109.581,9054.369,9013.238,8971.319,8921.194,8867.744,8815.46,8757.931,8702.817,8648.377,8591.056,8532.586,8470.308,8405.238,8335.359,8262.388
2571.923,2616.918,2662.789,2706.939,2749.548,2797.595,2852.932,2905.162,2958.349,3017.89,3072.133,3120.554,3164.599,3206.756,3246.963,3286.285,3325.103,3363.374,3407.964,3457.106,3499.457,3511.29,3512.186,3533.519,3576.961,3646.401,3732.695,3834.95,3943.575,4052.293,4193.023,4592.177,5012.48,5217.56,5422.309,5632.368,5836.458,6016.318,6173.551,6323.874,6457.783,6580.296,6724.109,6879.078,7024.293,7164.426,7298.138,7410.749,7525.717,7676.115,7846.171,7998.101,8141.809,8329.227,8531.388,8732.468,8944.178,9110.253,9298.675,9487.654,9644.209,9874.261,10180.846,10473.731,10703.198,10931.347,11190.342,11417.773,11643.186,11818.083,11932.319,12060.789,12150.108,12256.544,12381.932,12485.584,12612.264,12760.842,12877.712,12972.689,13071.582,13168.254,13319.11,13493.326,13533.451,13453.251,13365.229,13235.06,13062.792,12928.497,12874.193,12913.35,12901.631,12815.913,12733.007,12593.697,12287.01,12109.693,12172.259,12020.995,11886.817,11813.213,11545.479,11355.385,11309.832,11291.34,11270.474,11236.478,11193.483,11150.624,11097.501,11044.965,10998.7,10944.7,10874.072,10799.727,10728.645,10655.03,10572.615,10479.897,10379.264,10279.367,10191.51,10101.588,10001.979,9904.965,9815.676,9727.682,9642.203,9559.154,9478.516,9409.873,9348.022,9289.104,9228.823,9170.159,9110.715,9055.897,9015.004,8972.98,8922.782,8869.285,8817.36,8759.923,8704.711,8650.528,8593.463,8535.181,8472.854,8407.817,8337.984
2501.142,2551.63,2598.439,2642.277,2686.115,2730.318,2778.602,2829.226,2882.45,2940.489,2998.775,3054.58,3101.003,3142.733,3184.435,3221.874,3257.122,3297.892,3333.269,3371.811,3432.328,3473.947,3483.45,3490.021,3515.747,3567.128,3636.166,3724.022,3822.012,3932.362,4044.936,4178.984,4575.15,4995.172,5199.815,5402.44,5610.265,5812.88,5993.28,6152.194,6304.404,6436.958,6558.554,6702.958,6854.745,6999.023,7140.803,7274.278,7386.489,7500.273,7649.111,7818.617,7966.214,8106.078,8296.385,8496.033,8695.966,8906.769,9068.505,9261.725,9457.19,9614.583,9843.958,10151.281,10444.216,10670.876,10901.492,11163.515,11387.085,11608.266,11787.992,11903.737,12023.576,12112.667,12227.753,12360.067,12465.263,12592.808,12741.931,12859.279,12954.532,13053.559,13150.596,13301.658,13475.951,13516.448,13436.858,13349.258,13219.428,13047.765,12914.037,12860.266,12899.853,12888.346,12803.071,12720.837,12582.076,12276.081,12099.269,12162.002,12011.391,11877.79,11804.615,11537.72,11348.076,11302.787,11284.496,11263.889,11230.362,11187.751,11145.236,11092.178,11039.784,10993.97,10940.29,10869.761,10795.859,10725.201,10651.659,10569.461,10476.993,10376.595,10276.979,10189.421,10099.788,10000.353,9903.587,9814.551,9726.865,9641.653,9558.672,9478.242,9409.901,9348.156,9289.353,9229.132,9170.406,9111.347,9056.776,9015.809,8973.736,8923.514,8870.366,8818.542,8761.038,8706.081,8652.147,8595.271,8536.962,8474.682,8409.702
