"age","year","Sex","fx","px"
10,2015,"Female",0,0.99967767
10,2016,"Female",0,0.99970829
10,2017,"Female",0,0.99971004
10,2018,"Female",0,0.9996616
10,2019,"Female",0,0.99971151
10,2020,"Female",0,0.99974141
10,2021,"Female",0,0.99972406
10,2022,"Female",0,0.99974726
10,2023,"Female",0,0.99975666
11,1950,"Female",0,0.99283518
11,1951,"Female",0,0.99318038
11,1952,"Female",0,0.99354728
11,1953,"Female",0,0.9938977
11,1954,"Female",0,0.99422644
11,1955,"Female",0,0.99453731
11,1956,"Female",0,0.99482997
11,1957,"Female",0,0.99510695
11,1958,"Female",0,0.9956138
11,1959,"Female",0,0.99611312
11,1960,"Female",0,0.99654103
11,1961,"Female",0,0.99658923
11,1962,"Female",0,0.99655647
11,1963,"Female",0,0.9965811
11,1964,"Female",0,0.99652647
11,1965,"Female",0,0.99652409
11,1966,"Female",0,0.9965073
11,1967,"Female",0,0.99649937
11,1968,"Female",0,0.99635204
11,1969,"Female",0,0.99624998
11,1970,"Female",0,0.99643448
11,1971,"Female",0,0.99695496
11,1972,"Female",0,0.99727262
11,1973,"Female",0,0.99762742
11,1974,"Female",0,0.99755678
11,1975,"Female",0,0.99705801
11,1976,"Female",0,0.9937455
11,1977,"Female",0,0.99750156
11,1978,"Female",0,0.99827691
11,1979,"Female",0,0.99849254
11,1980,"Female",0,0.99849755
11,1981,"Female",0,0.99853353
11,1982,"Female",0,0.99773265
11,1983,"Female",0,0.9985205
11,1984,"Female",0,0.99864399
11,1985,"Female",0,0.99877023
11,1986,"Female",0,0.99882422
11,1987,"Female",0,0.99889397
11,1988,"Female",0,0.9989624
11,1989,"Female",0,0.99879361
11,1990,"Female",0,0.99879663
11,1991,"Female",0,0.99884918
11,1992,"Female",0,0.99910406
11,1993,"Female",0,0.99915916
11,1994,"Female",0,0.99919739
11,1995,"Female",0,0.9992222
11,1996,"Female",0,0.99926541
11,1997,"Female",0,0.99933301
11,1998,"Female",0,0.99937331
11,1999,"Female",0,0.99945641
11,2000,"Female",0,0.99949944
11,2001,"Female",0,0.99951446
11,2002,"Female",0,0.99954854
11,2003,"Female",0,0.99957688
11,2004,"Female",0,0.99958995
11,2005,"Female",0,0.99948209
11,2006,"Female",0,0.99960552
11,2007,"Female",0,0.99963107
11,2008,"Female",0,0.9996329
11,2009,"Female",0,0.99964446
11,2010,"Female",0,0.99962357
11,2011,"Female",0,0.99965374
11,2012,"Female",0,0.99965916
11,2013,"Female",0,0.99966488
11,2014,"Female",0,0.99966479
11,2015,"Female",0,0.99964348
11,2016,"Female",0,0.99967849
11,2017,"Female",0,0.99968791
11,2018,"Female",0,0.99963489
11,2019,"Female",0,0.99968672
11,2020,"Female",0,0.99970846
11,2021,"Female",0,0.99968514
11,2022,"Female",0,0.9997221
11,2023,"Female",0,0.99973084
12,1950,"Female",0,0.99359762
12,1951,"Female",0,0.99388077
12,1952,"Female",0,0.99418166
12,1953,"Female",0,0.99447102
12,1954,"Female",0,0.99474405
12,1955,"Female",0,0.99500414
12,1956,"Female",0,0.99525075
12,1957,"Female",0,0.99548587
12,1958,"Female",0,0.99590243
12,1959,"Female",0,0.99633372
12,1960,"Female",0,0.99671859
12,1961,"Female",0,0.99680112
12,1962,"Female",0,0.99680407
12,1963,"Female",0,0.99684275
12,1964,"Female",0,0.99684146
12,1965,"Female",0,0.9968578
12,1966,"Female",0,0.99686187
12,1967,"Female",0,0.99684428
12,1968,"Female",0,0.99672136
12,1969,"Female",0,0.99662664
12,1970,"Female",0,0.99679042
12,1971,"Female",0,0.99722764
12,1972,"Female",0,0.99750171
12,1973,"Female",0,0.99779318
12,1974,"Female",0,0.99774966
12,1975,"Female",0,0.99726724
12,1976,"Female",0,0.99403005
12,1977,"Female",0,0.99762016
12,1978,"Female",0,0.99833226
12,1979,"Female",0,0.99853032
12,1980,"Female",0,0.99853472
12,1981,"Female",0,0.99857823
12,1982,"Female",0,0.99786941
12,1983,"Female",0,0.99860735
12,1984,"Female",0,0.9987183
12,1985,"Female",0,0.99882024
12,1986,"Female",0,0.9988678
12,1987,"Female",0,0.998922
12,1988,"Female",0,0.9989726
12,1989,"Female",0,0.99882109
12,1990,"Female",0,0.99882458
12,1991,"Female",0,0.99886645
12,1992,"Female",0,0.99908388
12,1993,"Female",0,0.99912934
12,1994,"Female",0,0.99917471
12,1995,"Female",0,0.99919781
12,1996,"Female",0,0.99924136
12,1997,"Female",0,0.99930356
12,1998,"Female",0,0.99934478
12,1999,"Female",0,0.99942206
12,2000,"Female",0,0.99945928
12,2001,"Female",0,0.99947571
12,2002,"Female",0,0.99950908
12,2003,"Female",0,0.99954011
12,2004,"Female",0,0.99954818
12,2005,"Female",0,0.99945192
12,2006,"Female",0,0.9995599
12,2007,"Female",0,0.99958739
12,2008,"Female",0,0.99958945
12,2009,"Female",0,0.99960142
12,2010,"Female",0,0.99957102
12,2011,"Female",0,0.99959966
12,2012,"Female",0,0.99960525
12,2013,"Female",0,0.99961455
12,2014,"Female",0,0.99961201
12,2015,"Female",0,0.99958698
12,2016,"Female",0,0.99962741
12,2017,"Female",0,0.99964559
12,2018,"Female",0,0.99959346
12,2019,"Female",0,0.99964215
12,2020,"Female",0,0.99966324
12,2021,"Female",0,0.9996309
12,2022,"Female",0,0.99967715
12,2023,"Female",0,0.99968569
13,1950,"Female",0,0.99380358
13,1951,"Female",0,0.99405707
13,1952,"Female",0,0.99432681
13,1953,"Female",0,0.99458761
13,1954,"Female",0,0.99483467
13,1955,"Female",0,0.99507145
13,1956,"Female",0,0.99529707
13,1957,"Female",0,0.99551341
13,1958,"Female",0,0.99589157
13,1959,"Female",0,0.99630691
13,1960,"Female",0,0.99669603
13,1961,"Female",0,0.99681249
13,1962,"Female",0,0.99684756
13,1963,"Female",0,0.99689948
13,1964,"Female",0,0.99694695
13,1965,"Female",0,0.99696546
13,1966,"Female",0,0.99697824
13,1967,"Female",0,0.99694815
13,1968,"Female",0,0.99684179
13,1969,"Female",0,0.99676373
13,1970,"Female",0,0.99692619
13,1971,"Female",0,0.99733379
13,1972,"Female",0,0.99758427
13,1973,"Female",0,0.99783511
13,1974,"Female",0,0.99781039
13,1975,"Female",0,0.99734464
13,1976,"Female",0,0.99415843
13,1977,"Female",0,0.99764685
13,1978,"Female",0,0.99830321
13,1979,"Female",0,0.99848776
13,1980,"Female",0,0.99847357
13,1981,"Female",0,0.99852827
13,1982,"Female",0,0.99785762
13,1983,"Female",0,0.99861349
13,1984,"Female",0,0.99872681
13,1985,"Female",0,0.99881767
13,1986,"Female",0,0.99886341
13,1987,"Female",0,0.99890506
13,1988,"Female",0,0.99894144
13,1989,"Female",0,0.99880512
13,1990,"Female",0,0.99880505
13,1991,"Female",0,0.99883827
13,1992,"Female",0,0.99902327
13,1993,"Female",0,0.99906266
13,1994,"Female",0,0.99911516
13,1995,"Female",0,0.99913752
13,1996,"Female",0,0.99918399
13,1997,"Female",0,0.99924319
13,1998,"Female",0,0.99928565
13,1999,"Female",0,0.99936001
13,2000,"Female",0,0.99939133
13,2001,"Female",0,0.99941116
13,2002,"Female",0,0.9994435
13,2003,"Female",0,0.99947974
13,2004,"Female",0,0.99948198
13,2005,"Female",0,0.99939456
13,2006,"Female",0,0.99949085
13,2007,"Female",0,0.99952181
13,2008,"Female",0,0.99952293
13,2009,"Female",0,0.99953651
13,2010,"Female",0,0.99949646
13,2011,"Female",0,0.99952632
13,2012,"Female",0,0.99953205
13,2013,"Female",0,0.9995437
13,2014,"Female",0,0.99953633
13,2015,"Female",0,0.99950643
13,2016,"Female",0,0.9995527
13,2017,"Female",0,0.9995803
13,2018,"Female",0,0.99953861
13,2019,"Female",0,0.99957539
13,2020,"Female",0,0.9996085
13,2021,"Female",0,0.99956351
13,2022,"Female",0,0.9996093
13,2023,"Female",0,0.99961783
14,1950,"Female",0,0.99357922
14,1951,"Female",0,0.99382566
14,1952,"Female",0,0.994087
14,1953,"Female",0,0.99434067
14,1954,"Female",0,0.99458149
14,1955,"Female",0,0.99481334
14,1956,"Female",0,0.99503488
14,1957,"Female",0,0.99524807
14,1958,"Female",0,0.99562732
14,1959,"Female",0,0.99606686
14,1960,"Female",0,0.99649835
14,1961,"Female",0,0.99665004
14,1962,"Female",0,0.99671674
14,1963,"Female",0,0.99678343
14,1964,"Female",0,0.99688054
14,1965,"Female",0,0.99689266
14,1966,"Female",0,0.99690979
14,1967,"Female",0,0.99686523
14,1968,"Female",0,0.9967687
14,1969,"Female",0,0.99671559
14,1970,"Female",0,0.99688911
14,1971,"Female",0,0.99730578
14,1972,"Female",0,0.99754902
14,1973,"Female",0,0.99777446
14,1974,"Female",0,0.99776285
14,1975,"Female",0,0.99731421
14,1976,"Female",0,0.99417976
14,1977,"Female",0,0.99759665
14,1978,"Female",0,0.99820089
14,1979,"Female",0,0.99837356
14,1980,"Female",0,0.99832601
14,1981,"Female",0,0.99839234
14,1982,"Female",0,0.99776578
14,1983,"Female",0,0.99854874
14,1984,"Female",0,0.99867701
14,1985,"Female",0,0.99876739
14,1986,"Female",0,0.99881562
14,1987,"Female",0,0.99884768
14,1988,"Female",0,0.998873
14,1989,"Female",0,0.99875128
14,1990,"Female",0,0.99874479
14,1991,"Female",0,0.99876993
14,1992,"Female",0,0.99892532
14,1993,"Female",0,0.9989616
14,1994,"Female",0,0.99902107
14,1995,"Female",0,0.99904352
14,1996,"Female",0,0.99909539
14,1997,"Female",0,0.9991536
14,1998,"Female",0,0.99919786
14,1999,"Female",0,0.999271
14,2000,"Female",0,0.999296
14,2001,"Female",0,0.99932098
14,2002,"Female",0,0.99935153
14,2003,"Female",0,0.99939545
14,2004,"Female",0,0.99939112
14,2005,"Female",0,0.99931371
14,2006,"Female",0,0.9993988
14,2007,"Female",0,0.99943476
14,2008,"Female",0,0.99943385
14,2009,"Female",0,0.99945021
14,2010,"Female",0,0.99940297
14,2011,"Female",0,0.99943671
14,2012,"Female",0,0.99944254
14,2013,"Female",0,0.99945412
14,2014,"Female",0,0.99943901
14,2015,"Female",0,0.99940342
14,2016,"Female",0,0.9994547
14,2017,"Female",0,0.99949146
14,2018,"Female",0,0.99947265
14,2019,"Female",0,0.99948666
14,2020,"Female",0,0.99954713
14,2021,"Female",0,0.99948622
14,2022,"Female",0,0.99951819
14,2023,"Female",0,0.99952644
15,1950,"Female",0.070827,0.99301718
15,1951,"Female",0.071927,0.99327343
15,1952,"Female",0.073241,0.99353983
15,1953,"Female",0.074861,0.99379925
15,1954,"Female",0.077037,0.99404571
15,1955,"Female",0.076829,0.99428379
15,1956,"Female",0.074635,0.99451153
15,1957,"Female",0.07242,0.99473117
15,1958,"Female",0.0687,0.99514228
15,1959,"Female",0.065725,0.99563654
15,1960,"Female",0.062725,0.99614018
15,1961,"Female",0.061119,0.99632751
15,1962,"Female",0.058715,0.99642647
15,1963,"Female",0.056825,0.99651179
15,1964,"Female",0.054387,0.99666298
15,1965,"Female",0.051668,0.99666799
15,1966,"Female",0.053498,0.99668961
15,1967,"Female",0.051345,0.99663072
15,1968,"Female",0.051973,0.99654084
15,1969,"Female",0.05216,0.99651747
15,1970,"Female",0.051385,0.99671295
15,1971,"Female",0.052587,0.99716643
15,1972,"Female",0.052408,0.99741698
15,1973,"Female",0.051266,0.99762648
15,1974,"Female",0.054836,0.99762383
15,1975,"Female",0.054875,0.99719436
15,1976,"Female",0.053823,0.99410973
15,1977,"Female",0.05431,0.99748296
15,1978,"Female",0.05428,0.99803566
15,1979,"Female",0.054413,0.99819513
15,1980,"Female",0.05379,0.998103
15,1981,"Female",0.050666,0.99818127
15,1982,"Female",0.048776,0.99760273
15,1983,"Female",0.047899,0.99841946
15,1984,"Female",0.044111,0.99857309
15,1985,"Female",0.044565,0.99867215
15,1986,"Female",0.043573,0.9987274
15,1987,"Female",0.042884,0.99875304
15,1988,"Female",0.045337,0.9987707
15,1989,"Female",0.045949,0.99866489
15,1990,"Female",0.045347,0.99864957
15,1991,"Female",0.04352,0.99866752
15,1992,"Female",0.041568,0.99879442
15,1993,"Female",0.041408,0.99882972
15,1994,"Female",0.041832,0.99889582
15,1995,"Female",0.043694,0.99891926
15,1996,"Female",0.043961,0.99897898
15,1997,"Female",0.042975,0.99903797
15,1998,"Female",0.043174,0.99908386
15,1999,"Female",0.042362,0.99915749
15,2000,"Female",0.041985,0.99917596
15,2001,"Female",0.040566,0.99920718
15,2002,"Female",0.039331,0.99923501
15,2003,"Female",0.038116,0.99928848
15,2004,"Female",0.036586,0.99927781
15,2005,"Female",0.036004,0.99921139
15,2006,"Female",0.035339,0.99928733
15,2007,"Female",0.035811,0.99932953
15,2008,"Female",0.035988,0.99932617
15,2009,"Female",0.036169,0.99934631
15,2010,"Female",0.036432,0.99929777
15,2011,"Female",0.037531,0.99933785
15,2012,"Female",0.037808,0.999344
15,2013,"Female",0.03385,0.99935205
15,2014,"Female",0.032825,0.99932676
15,2015,"Female",0.031952,0.99928545
15,2016,"Female",0.031443,0.99933903
15,2017,"Female",0.031205,0.99938269
15,2018,"Female",0.030326,0.9993995
15,2019,"Female",0.028431,0.9993809
15,2020,"Female",0.0264,0.99948302
15,2021,"Female",0.025692,0.99940449
15,2022,"Female",0.025267,0.99940841
15,2023,"Female",0.024954,0.99941597
16,1950,"Female",0.124646,0.99224297
16,1951,"Female",0.126595,0.99252049
16,1952,"Female",0.128857,0.99279505
16,1953,"Female",0.131622,0.99306331
16,1954,"Female",0.135322,0.99331825
16,1955,"Female",0.135072,0.99356525
16,1956,"Female",0.131651,0.99380164
16,1957,"Female",0.128292,0.99402996
16,1958,"Female",0.12235,0.99449377
16,1959,"Female",0.117643,0.99505774
16,1960,"Female",0.112756,0.99564881
16,1961,"Female",0.110048,0.99586767
16,1962,"Female",0.105891,0.99599961
16,1963,"Female",0.102615,0.99610974
16,1964,"Female",0.098423,0.99631954
16,1965,"Female",0.093867,0.99632943
16,1966,"Female",0.096807,0.99636188
16,1967,"Female",0.093177,0.99629376
16,1968,"Female",0.094116,0.99621123
16,1969,"Female",0.094518,0.99621642
16,1970,"Female",0.093319,0.99644193
16,1971,"Female",0.095499,0.99694385
16,1972,"Female",0.095384,0.99721446
16,1973,"Female",0.09356,0.99741207
16,1974,"Female",0.099487,0.99741568
16,1975,"Female",0.09966,0.99700954
16,1976,"Female",0.097998,0.99397246
16,1977,"Female",0.098721,0.99732524
16,1978,"Female",0.09847,0.99782721
16,1979,"Female",0.098507,0.99797145
16,1980,"Female",0.09737,0.99783222
16,1981,"Female",0.092018,0.99792041
16,1982,"Female",0.088731,0.99738576
16,1983,"Female",0.087086,0.99823648
16,1984,"Female",0.080566,0.9984211
16,1985,"Female",0.080997,0.99853571
16,1986,"Female",0.079154,0.9986027
16,1987,"Female",0.078025,0.99862588
16,1988,"Female",0.082175,0.99864007
16,1989,"Female",0.083088,0.99855351
16,1990,"Female",0.082091,0.99852907
16,1991,"Female",0.079103,0.99854138
16,1992,"Female",0.076005,0.99864006
16,1993,"Female",0.07572,0.9986753
16,1994,"Female",0.076427,0.99874775
16,1995,"Female",0.079333,0.9987734
16,1996,"Female",0.079677,0.99884286
16,1997,"Female",0.077983,0.99890414
16,1998,"Female",0.078153,0.99895129
16,1999,"Female",0.076613,0.99902697
16,2000,"Female",0.075964,0.99903994
16,2001,"Female",0.073624,0.99907666
16,2002,"Female",0.071428,0.99910164
16,2003,"Female",0.069274,0.99916461
16,2004,"Female",0.066589,0.99915002
16,2005,"Female",0.065374,0.99909481
16,2006,"Female",0.064087,0.99916595
16,2007,"Female",0.064726,0.9992148
16,2008,"Female",0.064844,0.99921081
16,2009,"Female",0.065049,0.99923487
16,2010,"Female",0.065409,0.99919391
16,2011,"Female",0.0672,0.99924075
16,2012,"Female",0.067655,0.99924821
16,2013,"Female",0.061117,0.99924994
16,2014,"Female",0.059452,0.9992148
16,2015,"Female",0.058013,0.99916922
16,2016,"Female",0.057188,0.99922063
16,2017,"Female",0.056646,0.99926687
16,2018,"Female",0.055034,0.99932471
16,2019,"Female",0.051643,0.99927218
16,2020,"Female",0.048076,0.99941891
16,2021,"Female",0.046781,0.99932399
16,2022,"Female",0.046029,0.99929492
16,2023,"Female",0.045492,0.99930161
17,1950,"Female",0.177996,0.99144034
17,1951,"Female",0.181214,0.99174404
17,1952,"Female",0.184824,0.99201759
17,1953,"Female",0.188947,0.99228611
17,1954,"Female",0.193893,0.99254143
17,1955,"Female",0.193798,0.99278969
17,1956,"Female",0.190212,0.99302749
17,1957,"Female",0.187105,0.99325767
17,1958,"Female",0.180733,0.99377765
17,1959,"Female",0.176019,0.99440129
17,1960,"Female",0.170534,0.99506868
17,1961,"Female",0.167074,0.995307
17,1962,"Female",0.161123,0.99546896
17,1963,"Female",0.156005,0.99561176
17,1964,"Female",0.149741,0.99588027
17,1965,"Female",0.143334,0.9959238
17,1966,"Female",0.146286,0.99598219
17,1967,"Female",0.141604,0.99591729
17,1968,"Female",0.142268,0.99584589
17,1969,"Female",0.143099,0.99586847
17,1970,"Female",0.141564,0.99612762
17,1971,"Female",0.144345,0.99666948
17,1972,"Female",0.144032,0.99697138
17,1973,"Female",0.141002,0.99715699
17,1974,"Female",0.147381,0.9971652
17,1975,"Female",0.147485,0.99678775
17,1976,"Female",0.145844,0.99379731
17,1977,"Female",0.146877,0.99714694
17,1978,"Female",0.146542,0.99760431
17,1979,"Female",0.146559,0.9977343
17,1980,"Female",0.145779,0.99755878
17,1981,"Female",0.139225,0.99765026
17,1982,"Female",0.135107,0.99714051
17,1983,"Female",0.133082,0.9980153
17,1984,"Female",0.124606,0.99822923
17,1985,"Female",0.124167,0.99836318
17,1986,"Female",0.121363,0.99844668
17,1987,"Female",0.119963,0.9984729
17,1988,"Female",0.125046,0.9984893
17,1989,"Female",0.125185,0.99842699
17,1990,"Female",0.124089,0.99839698
17,1991,"Female",0.12116,0.99840621
17,1992,"Female",0.118192,0.99847772
17,1993,"Female",0.11802,0.99851237
17,1994,"Female",0.118827,0.99859118
17,1995,"Female",0.121167,0.99862068
17,1996,"Female",0.121008,0.99870061
17,1997,"Female",0.118627,0.99876541
17,1998,"Female",0.11844,0.99881371
17,1999,"Female",0.115786,0.99889247
17,2000,"Female",0.114816,0.99890283
17,2001,"Female",0.111622,0.9989415
17,2002,"Female",0.108428,0.99896528
17,2003,"Female",0.105181,0.99903471
17,2004,"Female",0.101375,0.99902177
17,2005,"Female",0.098952,0.99897638
17,2006,"Female",0.096549,0.99904979
17,2007,"Female",0.096976,0.9991045
17,2008,"Female",0.096649,0.99910467
17,2009,"Female",0.096579,0.99913153
17,2010,"Female",0.096762,0.99910814
17,2011,"Female",0.098708,0.99915898
17,2012,"Female",0.099255,0.99916963
17,2013,"Female",0.090976,0.99916462
17,2014,"Female",0.088997,0.99912448
17,2015,"Female",0.087294,0.99907788
17,2016,"Female",0.086337,0.99912199
17,2017,"Female",0.085305,0.99916503
17,2018,"Female",0.082909,0.99925539
17,2019,"Female",0.07798,0.99918185
17,2020,"Female",0.072908,0.99935746
17,2021,"Female",0.070778,0.99925098
17,2022,"Female",0.069609,0.99920126
17,2023,"Female",0.068778,0.99920756
18,1950,"Female",0.225044,0.99075519
18,1951,"Female",0.229835,0.99108484
18,1952,"Female",0.235073,0.99134185
18,1953,"Female",0.240614,0.99159574
18,1954,"Female",0.24632,0.99183728
18,1955,"Female",0.246633,0.99207333
18,1956,"Female",0.244181,0.99229973
18,1957,"Female",0.242948,0.99251955
18,1958,"Female",0.23832,0.99308583
18,1959,"Female",0.235623,0.99374025
18,1960,"Female",0.231153,0.99445187
18,1961,"Female",0.227462,0.99469153
18,1962,"Female",0.219938,0.99487538
18,1963,"Female",0.212715,0.99505674
18,1964,"Female",0.204302,0.9953767
18,1965,"Female",0.196276,0.99549075
18,1966,"Female",0.197888,0.99559506
18,1967,"Female",0.192747,0.99555103
18,1968,"Female",0.192406,0.99549575
18,1969,"Female",0.193768,0.99551766
18,1970,"Female",0.191979,0.99581076
18,1971,"Female",0.194768,0.99637105
18,1972,"Female",0.193941,0.99671293
18,1973,"Female",0.189261,0.99688502
18,1974,"Female",0.193784,0.99689687
18,1975,"Female",0.193575,0.99655291
18,1976,"Female",0.192673,0.99361682
18,1977,"Female",0.194044,0.99696714
18,1978,"Female",0.193797,0.99739222
18,1979,"Female",0.193878,0.99751331
18,1980,"Female",0.194431,0.99732171
18,1981,"Female",0.188079,0.99740512
18,1982,"Female",0.183916,0.99687838
18,1983,"Female",0.182021,0.99777303
18,1984,"Female",0.172767,0.99800809
18,1985,"Female",0.170598,0.99816182
18,1986,"Female",0.166845,0.99826583
18,1987,"Female",0.165408,0.99830183
18,1988,"Female",0.170386,0.99832723
18,1989,"Female",0.1686,0.99829379
18,1990,"Female",0.167714,0.99826467
18,1991,"Female",0.166217,0.99827427
18,1992,"Female",0.164789,0.99832195
18,1993,"Female",0.16497,0.99835481
18,1994,"Female",0.16563,0.99844039
18,1995,"Female",0.165603,0.99847551
18,1996,"Female",0.164296,0.99856548
18,1997,"Female",0.161325,0.99863494
18,1998,"Female",0.160426,0.99868567
18,1999,"Female",0.156351,0.99876761
18,2000,"Female",0.155019,0.99877976
18,2001,"Female",0.151142,0.99881459
18,2002,"Female",0.146999,0.99884051
18,2003,"Female",0.142588,0.998911
18,2004,"Female",0.137822,0.99890726
18,2005,"Female",0.133648,0.99887001
18,2006,"Female",0.129674,0.99895253
18,2007,"Female",0.129421,0.99901149
18,2008,"Female",0.128207,0.99902177
18,2009,"Female",0.127506,0.99904929
18,2010,"Female",0.127177,0.999051
18,2011,"Female",0.128587,0.99910095
18,2012,"Female",0.129079,0.999117
18,2013,"Female",0.120287,0.99910738
18,2014,"Female",0.1184,0.99907045
18,2015,"Female",0.116807,0.99902712
18,2016,"Female",0.115932,0.99906034
18,2017,"Female",0.114238,0.999095
18,2018,"Female",0.111085,0.99919762
18,2019,"Female",0.10476,0.99912616
18,2020,"Female",0.098424,0.99930091
18,2021,"Female",0.095267,0.9991899
18,2022,"Female",0.093618,0.99914462
18,2023,"Female",0.092438,0.99915275
19,1950,"Female",0.256363,0.9903002
19,1951,"Female",0.262373,0.99065089
19,1952,"Female",0.268888,0.99087507
19,1953,"Female",0.275343,0.99109836
19,1954,"Female",0.281078,0.99131071
19,1955,"Female",0.282143,0.99151978
19,1956,"Female",0.281964,0.99172056
19,1957,"Female",0.283753,0.99191631
19,1958,"Female",0.282588,0.99250956
19,1959,"Female",0.28329,0.99315488
19,1960,"Female",0.281223,0.99386478
19,1961,"Female",0.277965,0.99408504
19,1962,"Female",0.269795,0.9942763
19,1963,"Female",0.261081,0.99449603
19,1964,"Female",0.25134,0.9948503
19,1965,"Female",0.242556,0.99507034
19,1966,"Female",0.241645,0.99524194
19,1967,"Female",0.236588,0.99523889
19,1968,"Female",0.23445,0.99520475
19,1969,"Female",0.235842,0.99520481
19,1970,"Female",0.233677,0.99552908
19,1971,"Female",0.235532,0.99607928
19,1972,"Female",0.233952,0.99646552
19,1973,"Female",0.227846,0.99662264
19,1974,"Female",0.228767,0.99663779
19,1975,"Female",0.228085,0.99633
19,1976,"Female",0.228298,0.9934622
19,1977,"Female",0.229753,0.99680302
19,1978,"Female",0.229652,0.99721392
19,1979,"Female",0.229761,0.99733473
19,1980,"Female",0.23212,0.99715397
19,1981,"Female",0.227482,0.99721585
19,1982,"Female",0.22412,0.99662013
19,1983,"Female",0.222817,0.99753262
19,1984,"Female",0.214254,0.99777461
19,1985,"Female",0.210117,0.99794421
19,1986,"Female",0.205821,0.99807064
19,1987,"Female",0.204596,0.99812358
19,1988,"Female",0.208367,0.99816498
19,1989,"Female",0.204202,0.99816282
19,1990,"Female",0.203538,0.99814316
19,1991,"Female",0.204107,0.99815696
19,1992,"Female",0.204791,0.99818748
19,1993,"Female",0.205297,0.99821717
19,1994,"Female",0.205492,0.99831013
