"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
4.066,4.311,4.357,4.328,4.33,4.39,4.439,4.473,4.527,4.637,4.844,5.11,5.355,5.505,5.635,5.85,6.056,6.202,6.33,6.479,6.686,6.922,7.167,7.452,7.785,8.114,8.341,8.55,8.822,9.115,9.445,9.745,9.981,10.292,10.714,11.239,11.938,12.783,13.617,14.206,14.508,14.806,15.258,15.729,15.977,16.027,16.16,16.471,16.771,17.064,17.361,17.548,17.744,17.962,18.291,18.724,19.233,19.919,20.604,21.262,21.956,22.723,23.526,24.657,25.823,26.49,27.37,28.67,29.941,31.106,31.977,32.406,32.798,33.219,33.544,33.982,34.626,35.404,36.347,37.533,38.868,40.391,41.92,43.325,44.77,46.443,48.426,50.623,52.985,55.663,58.608,61.62,65,68.531,72.025,75.835,79.703,83.403,87.35,90.696,93.424,96.907,101.266,106.162,110.644,114.246,117.338,120.566,124.26,128.018,131.439,134.364,136.961,139.58,142.095,144.629,147.299,149.032,149.95,150.934,151.285,151.401,152.226,152.815,153.522,155.107,157.15,159.417,160.966,162.577,164.931,167.224,167.656,165.794,162.071,157.415,154.446,153.74,154.469,155.794,156.972,157.697,158.184,158.589,159.189,159.943,160.615,161.142,161.656,162.019,162.207
3.492,3.812,4.047,4.098,4.076,4.085,4.148,4.201,4.239,4.294,4.401,4.593,4.838,5.07,5.218,5.344,5.542,5.73,5.857,5.973,6.13,6.368,6.635,6.893,7.149,7.436,7.718,7.952,8.204,8.469,8.733,9.029,9.296,9.575,9.945,10.364,10.883,11.571,12.399,13.216,13.791,14.089,14.371,14.796,15.245,15.493,15.565,15.714,16.027,16.335,16.64,16.951,17.147,17.343,17.553,17.869,18.296,18.805,19.486,20.163,20.812,21.489,22.235,23.015,24.111,25.243,25.896,26.773,28.047,29.291,30.274,30.891,31.427,32.065,32.542,32.865,33.299,33.934,34.702,35.632,36.8,38.115,39.615,41.121,42.506,43.93,45.578,47.532,49.696,52.021,54.658,57.559,60.528,63.858,67.337,70.782,74.535,78.349,82,85.895,89.201,91.898,95.341,99.647,104.482,108.912,112.477,115.539,118.738,122.397,126.121,129.512,132.417,135,137.606,140.109,142.632,145.291,147.025,147.956,148.95,149.321,149.462,150.3,150.906,151.631,153.224,155.268,157.534,159.089,160.708,163.062,165.354,165.808,163.992,160.332,155.747,152.833,152.16,152.904,154.238,155.424,156.164,156.668,157.091,157.707,158.475,159.161,159.704,160.236,160.616
3.117,3.288,3.592,3.82,3.873,3.857,3.871,3.936,3.989,4.026,4.08,4.178,4.354,4.587,4.809,4.946,5.052,5.227,5.394,5.508,5.633,5.822,6.089,6.367,6.598,6.813,7.054,7.34,7.615,7.862,8.101,8.337,8.605,8.912,9.24,9.6,10.012,10.525,11.203,12.013,12.809,13.376,13.662,13.922,14.322,14.758,15.021,15.109,15.264,15.584,15.903,16.224,16.543,16.738,16.922,17.119,17.432,17.863,18.375,19.047,19.713,20.345,21.001,21.721,22.471,23.527,24.628,25.277,26.136,27.384,28.445,29.178,29.895,30.663,31.352,31.825,32.145,32.574,33.2,33.957,34.874,36.023,37.316,38.79,40.272,41.635,43.036,44.657,46.579,48.706,50.994,53.588,56.442,59.363,62.639,66.063,69.453,73.148,76.904,80.502,84.341,87.601,90.267,93.666,97.915,102.684,107.056,110.581,113.612,116.78,120.4,124.085,127.444,130.328,132.897,135.487,137.977,140.488,143.132,144.867,145.809,146.815,147.209,147.373,148.226,148.852,149.595,151.194,153.238,155.5,157.064,158.69,161.041,163.333,163.809,162.04,158.447,153.942,151.088,150.446,151.206,152.548,153.744,154.499,155.02,155.462,156.095,156.877,157.578,158.139,158.688
2.845,2.942,3.106,3.398,3.617,3.671,3.66,3.676,3.74,3.793,3.83,3.878,3.966,4.13,4.348,4.549,4.663,4.75,4.903,5.053,5.173,5.327,5.545,5.822,6.074,6.267,6.442,6.691,7.014,7.285,7.507,7.721,7.936,8.241,8.583,8.895,9.246,9.658,10.166,10.831,11.618,12.399,12.948,13.215,13.45,13.831,14.275,14.549,14.646,14.813,15.146,15.482,15.807,16.12,16.302,16.474,16.673,16.994,17.429,17.935,18.596,19.244,19.855,20.486,21.174,21.888,22.91,23.989,24.623,25.463,26.529,27.343,28.169,29.107,29.924,30.603,31.069,31.386,31.811,32.428,33.173,34.074,35.203,36.472,37.919,39.375,40.714,42.09,43.684,45.571,47.66,49.907,52.455,55.258,58.129,61.347,64.71,68.043,71.675,75.371,78.912,82.689,85.903,88.534,91.886,96.072,100.77,105.082,108.561,111.56,114.693,118.27,121.913,125.24,128.101,130.65,133.223,135.698,138.195,140.822,142.555,143.51,144.529,144.944,145.133,146.002,146.649,147.41,149.012,151.054,153.315,154.886,156.517,158.865,161.155,161.652,159.934,156.415,151.994,149.202,148.595,149.369,150.718,151.924,152.696,153.237,153.697,154.345,155.143,155.862,156.44
2.557,2.688,2.781,2.938,3.217,3.428,3.482,3.475,3.494,3.558,3.611,3.644,3.683,3.758,3.906,4.101,4.275,4.369,4.44,4.575,4.722,4.865,5.045,5.271,5.522,5.739,5.899,6.09,6.378,6.694,6.939,7.138,7.335,7.586,7.915,8.233,8.536,8.887,9.299,9.8,10.444,11.213,11.969,12.492,12.733,12.95,13.339,13.789,14.071,14.187,14.371,14.716,15.053,15.373,15.671,15.842,16.017,16.226,16.553,16.983,17.48,18.122,18.75,19.337,19.937,20.59,21.276,22.273,23.32,23.936,24.605,25.422,26.322,27.363,28.348,29.154,29.822,30.28,30.594,31.013,31.62,32.352,33.237,34.344,35.589,37.008,38.434,39.748,41.099,42.662,44.512,46.561,48.765,51.264,54.014,56.83,59.986,63.286,66.558,70.126,73.755,77.234,80.948,84.111,86.704,90.004,94.124,98.746,102.992,106.425,109.387,112.481,116.013,119.612,122.903,125.736,128.265,130.818,133.275,135.755,138.364,140.096,141.064,142.093,142.53,142.746,143.632,144.298,145.075,146.681,148.722,150.977,152.553,154.19,156.535,158.82,159.338,157.673,154.233,149.904,147.177,146.602,147.391,148.748,149.966,150.753,151.312,151.792,152.457,153.271,154.006
2.252,2.41,2.535,2.626,2.777,3.042,3.243,3.296,3.294,3.318,3.385,3.434,3.457,3.482,3.543,3.67,3.839,3.991,4.07,4.124,4.248,4.408,4.572,4.758,4.962,5.182,5.37,5.553,5.787,6.07,6.359,6.577,6.76,6.99,7.261,7.564,7.87,8.173,8.527,8.933,9.415,10.042,10.784,11.507,11.994,12.213,12.444,12.841,13.3,13.598,13.731,13.926,14.27,14.604,14.912,15.198,15.372,15.556,15.773,16.096,16.518,17.002,17.625,18.227,18.785,19.354,19.98,20.647,21.609,22.619,23.069,23.495,24.393,25.508,26.598,27.57,28.359,29.013,29.463,29.774,30.188,30.785,31.503,32.369,33.453,34.672,36.06,37.457,38.743,40.066,41.597,43.409,45.416,47.575,50.022,52.715,55.471,58.563,61.796,65.005,68.504,72.063,75.478,79.124,82.232,84.784,88.029,92.076,96.618,100.794,104.177,107.098,110.15,113.636,117.189,120.438,123.241,125.748,128.278,130.715,133.175,135.764,137.493,138.471,139.512,139.973,140.217,141.118,141.8,142.594,144.204,146.242,148.489,150.071,151.712,154.048,156.327,156.868,155.261,151.905,147.667,145.007,144.468,145.272,146.638,147.865,148.668,149.245,149.744,150.429,151.257
1.968,2.114,2.264,2.383,2.47,2.612,2.865,3.055,3.112,3.119,3.151,3.214,3.249,3.256,3.265,3.31,3.419,3.57,3.703,3.76,3.801,3.932,4.106,4.271,4.438,4.619,4.821,5.037,5.263,5.493,5.748,6.005,6.207,6.42,6.665,6.909,7.199,7.503,7.809,8.159,8.547,9.014,9.614,10.325,11.002,11.451,11.682,11.931,12.347,12.819,13.126,13.264,13.46,13.802,14.129,14.43,14.714,14.895,15.085,15.299,15.617,16.027,16.497,17.096,17.669,18.2,18.745,19.352,19.991,20.91,21.733,21.939,22.46,23.58,24.742,25.817,26.765,27.536,28.175,28.619,28.925,29.331,29.916,30.619,31.468,32.528,33.718,35.074,36.439,37.697,38.991,40.487,42.259,44.221,46.331,48.724,51.355,54.05,57.075,60.239,63.38,66.803,70.289,73.636,77.21,80.259,82.767,85.953,89.924,94.382,98.484,101.811,104.689,107.698,111.132,114.632,117.838,120.608,123.088,125.594,128.007,130.446,133.012,134.736,135.725,136.778,137.262,137.532,138.446,139.148,139.958,141.571,143.601,145.84,147.425,149.069,151.394,153.667,154.232,152.685,149.413,145.274,142.685,142.182,143.002,144.375,145.612,146.43,147.026,147.546,148.247
1.759,1.836,1.973,2.114,2.226,2.309,2.444,2.681,2.868,2.933,2.951,2.982,3.029,3.045,3.035,3.033,3.068,3.164,3.296,3.401,3.44,3.487,3.628,3.797,3.946,4.101,4.273,4.503,4.758,4.982,5.186,5.408,5.646,5.872,6.095,6.314,6.548,6.837,7.141,7.444,7.774,8.145,8.589,9.165,9.827,10.45,10.899,11.149,11.427,11.86,12.331,12.631,12.771,12.973,13.313,13.633,13.931,14.216,14.4,14.588,14.799,15.11,15.509,15.959,16.529,17.079,17.589,18.118,18.695,19.294,20.023,20.578,20.887,21.653,22.818,23.961,25.006,25.93,26.68,27.305,27.739,28.042,28.441,29.013,29.7,30.529,31.561,32.722,34.044,35.374,36.602,37.865,39.326,41.055,42.969,45.028,47.361,49.929,52.56,55.514,58.603,61.67,65.016,68.425,71.7,75.195,78.181,80.642,83.765,87.656,92.024,96.044,99.311,102.144,105.107,108.484,111.928,115.086,117.819,120.27,122.746,125.135,127.549,130.089,131.808,132.809,133.873,134.379,134.675,135.602,136.322,137.149,138.76,140.784,143.013,144.599,146.242,148.556,150.821,151.411,149.925,146.744,142.708,140.194,139.73,140.566,141.945,143.189,144.022,144.638,145.179
1.599,1.626,1.698,1.827,1.958,2.063,2.141,2.268,2.497,2.684,2.758,2.777,2.793,2.82,2.82,2.801,2.796,2.826,2.908,3.01,3.09,3.131,3.191,3.325,3.479,3.625,3.776,3.978,4.243,4.492,4.686,4.859,5.066,5.322,5.551,5.75,5.963,6.197,6.482,6.781,7.063,7.375,7.726,8.152,8.681,9.284,9.893,10.349,10.629,10.929,11.36,11.813,12.107,12.257,12.467,12.803,13.117,13.413,13.697,13.878,14.063,14.27,14.573,14.955,15.383,15.931,16.46,16.954,17.455,17.991,18.412,18.867,19.503,20.072,20.896,22.041,23.15,24.165,25.061,25.791,26.4,26.824,27.121,27.512,28.07,28.74,29.547,30.552,31.681,32.967,34.261,35.456,36.687,38.11,39.793,41.657,43.66,45.932,48.432,50.996,53.873,56.883,59.875,63.139,66.464,69.659,73.072,75.992,78.403,81.459,85.264,89.534,93.468,96.673,99.457,102.368,105.684,109.067,112.172,114.865,117.284,119.728,122.091,124.477,126.988,128.7,129.713,130.786,131.312,131.636,132.577,133.314,134.155,135.766,137.78,139.994,141.578,143.222,145.526,147.781,148.394,146.97,143.884,139.958,137.524,137.1,137.952,139.335,140.587,141.436,142.072
1.452,1.463,1.49,1.557,1.675,1.797,1.896,1.968,2.093,2.317,2.503,2.575,2.581,2.582,2.594,2.587,2.568,2.562,2.583,2.64,2.719,2.796,2.846,2.903,3.028,3.181,3.324,3.502,3.733,3.99,4.207,4.37,4.534,4.758,5.009,5.216,5.412,5.627,5.858,6.135,6.411,6.678,6.97,7.302,7.683,8.154,8.739,9.342,9.813,10.114,10.415,10.826,11.265,11.565,11.728,11.938,12.267,12.578,12.87,13.148,13.326,13.508,13.711,13.999,14.361,14.771,15.3,15.813,16.282,16.742,17.101,17.262,17.797,18.677,19.308,20.12,21.227,22.299,23.279,24.148,24.857,25.448,25.862,26.153,26.535,27.078,27.729,28.512,29.488,30.583,31.829,33.086,34.247,35.444,36.826,38.461,40.269,42.215,44.42,46.85,49.343,52.138,55.065,57.975,61.15,64.385,67.498,70.822,73.669,76.027,79.012,82.725,86.89,90.734,93.873,96.603,99.457,102.707,106.024,109.072,111.719,114.102,116.513,118.844,121.201,123.683,125.385,126.407,127.487,128.036,128.388,129.341,130.095,130.952,132.56,134.56,136.756,138.34,139.985,142.275,144.518,145.152,143.794,140.809,137.002,134.653,134.27,135.136,136.523,137.782,138.648
1.31,1.315,1.327,1.352,1.415,1.524,1.636,1.726,1.8,1.925,2.142,2.316,2.373,2.367,2.357,2.362,2.356,2.337,2.325,2.329,2.369,2.444,2.525,2.572,2.629,2.756,2.903,3.067,3.27,3.494,3.717,3.902,4.064,4.247,4.461,4.688,4.893,5.09,5.298,5.523,5.777,6.038,6.286,6.56,6.846,7.17,7.626,8.2,8.803,9.28,9.578,9.866,10.264,10.7,11.004,11.169,11.377,11.698,12.005,12.291,12.56,12.735,12.913,13.105,13.376,13.722,14.116,14.627,15.114,15.543,15.833,15.94,16.186,16.96,17.884,18.505,19.288,20.353,21.386,22.331,23.169,23.855,24.427,24.829,25.114,25.486,26.013,26.643,27.402,28.345,29.404,30.609,31.825,32.95,34.108,35.447,37.028,38.778,40.661,42.798,45.151,47.563,50.272,53.109,55.932,59.011,62.15,65.172,68.401,71.173,73.473,76.379,79.991,84.046,87.793,90.857,93.528,96.321,99.499,102.743,105.727,108.326,110.672,113.044,115.342,117.668,120.116,121.808,122.838,123.926,124.499,124.879,125.844,126.615,127.487,129.089,131.075,133.252,134.837,136.481,138.753,140.979,141.637,140.351,137.476,133.795,131.536,131.197,132.077,133.468,134.736
1.184,1.177,1.183,1.194,1.218,1.276,1.375,1.477,1.565,1.641,1.764,1.965,2.117,2.158,2.143,2.13,2.134,2.126,2.104,2.08,2.074,2.112,2.189,2.263,2.316,2.384,2.506,2.671,2.854,3.047,3.24,3.431,3.618,3.797,3.965,4.154,4.375,4.58,4.771,4.971,5.175,5.415,5.658,5.888,6.112,6.34,6.655,7.103,7.67,8.264,8.726,9.008,9.287,9.681,10.111,10.409,10.572,10.778,11.092,11.389,11.665,11.925,12.095,12.262,12.441,12.698,13.03,13.409,13.891,14.335,14.602,14.659,14.845,15.323,16.148,17.052,17.648,18.398,19.418,20.407,21.316,22.12,22.78,23.332,23.721,23.999,24.36,24.869,25.478,26.209,27.116,28.137,29.297,30.468,31.553,32.671,33.961,35.486,37.173,38.99,41.05,43.319,45.647,48.261,51.001,53.728,56.703,59.736,62.66,65.788,68.478,70.713,73.535,77.04,80.975,84.614,87.597,90.203,92.928,96.026,99.191,102.107,104.653,106.956,109.288,111.55,113.84,116.249,117.927,118.966,120.063,120.659,121.069,122.046,122.836,123.722,125.316,127.284,129.444,131.026,132.667,134.918,137.125,137.809,136.602,133.845,130.3,128.139,127.846,128.743,130.138
1.087,1.054,1.049,1.056,1.067,1.088,1.141,1.23,1.327,1.415,1.49,1.604,1.78,1.908,1.936,1.918,1.905,1.909,1.897,1.866,1.836,1.833,1.876,1.944,2.023,2.091,2.162,2.299,2.474,2.648,2.813,2.975,3.172,3.371,3.527,3.672,3.858,4.075,4.269,4.452,4.632,4.826,5.048,5.27,5.447,5.612,5.835,6.146,6.589,7.143,7.708,8.14,8.413,8.691,9.076,9.491,9.777,9.939,10.142,10.444,10.727,10.991,11.242,11.401,11.556,11.724,11.97,12.287,12.643,13.081,13.37,13.418,13.547,13.95,14.489,15.293,16.152,16.721,17.436,18.408,19.352,20.218,20.987,21.618,22.148,22.523,22.793,23.142,23.633,24.217,24.919,25.789,26.767,27.879,29.002,30.043,31.116,32.355,33.818,35.438,37.182,39.159,41.336,43.574,46.086,48.719,51.342,54.203,57.123,59.944,62.96,65.558,67.725,70.455,73.844,77.646,81.168,84.062,86.596,89.246,92.258,95.336,98.177,100.665,102.922,105.21,107.43,109.679,112.044,113.707,114.757,115.86,116.48,116.921,117.91,118.716,119.615,121.201,123.153,125.289,126.868,128.503,130.731,132.917,133.629,132.504,129.874,126.478,124.421,124.18,125.093
1.004,0.959,0.931,0.927,0.933,0.944,0.964,1.01,1.095,1.187,1.272,1.341,1.438,1.587,1.694,1.716,1.7,1.688,1.686,1.666,1.631,1.607,1.611,1.65,1.726,1.818,1.888,1.974,2.12,2.285,2.43,2.567,2.741,2.947,3.116,3.248,3.392,3.575,3.779,3.961,4.122,4.295,4.474,4.674,4.838,4.955,5.117,5.339,5.649,6.08,6.601,7.127,7.534,7.801,8.075,8.444,8.835,9.11,9.271,9.466,9.753,10.023,10.274,10.507,10.653,10.799,10.96,11.195,11.491,11.809,12.098,12.186,12.297,12.624,13.086,13.615,14.374,15.187,15.726,16.404,17.325,18.218,19.04,19.77,20.37,20.875,21.236,21.497,21.834,22.303,22.862,23.532,24.362,25.294,26.354,27.424,28.418,29.444,30.628,32.025,33.571,35.236,37.124,39.204,41.343,43.745,46.262,48.77,51.509,54.309,57.016,59.911,62.41,64.502,67.135,70.395,74.053,77.447,80.243,82.698,85.267,88.184,91.167,93.925,96.35,98.556,100.793,102.967,105.169,107.487,109.132,110.189,111.297,111.942,112.415,113.412,114.234,115.147,116.725,118.656,120.764,122.337,123.964,126.166,128.33,129.067,128.03,125.537,122.301,120.359,120.172
0.921,0.875,0.837,0.813,0.81,0.817,0.827,0.845,0.889,0.968,1.055,1.131,1.189,1.268,1.394,1.485,1.504,1.489,1.475,1.466,1.441,1.413,1.399,1.403,1.454,1.543,1.633,1.713,1.81,1.944,2.082,2.202,2.354,2.539,2.709,2.849,2.981,3.124,3.293,3.481,3.64,3.797,3.955,4.114,4.255,4.356,4.471,4.633,4.856,5.159,5.561,6.04,6.529,6.916,7.176,7.436,7.782,8.151,8.414,8.568,8.753,9.023,9.278,9.511,9.725,9.861,9.998,10.153,10.37,10.631,10.821,10.928,11.063,11.35,11.736,12.188,12.685,13.398,14.16,14.668,15.307,16.172,17.012,17.785,18.473,19.041,19.52,19.866,20.117,20.439,20.886,21.416,22.052,22.84,23.723,24.726,25.739,26.683,27.659,28.782,30.108,31.576,33.156,34.949,36.923,38.956,41.237,43.63,46.017,48.626,51.296,53.879,56.642,59.036,61.047,63.572,66.693,70.194,73.447,76.138,78.507,80.987,83.799,86.677,89.347,91.702,93.851,96.029,98.15,100.302,102.566,104.189,105.249,106.362,107.031,107.534,108.537,109.374,110.304,111.871,113.775,115.852,117.415,119.033,121.204,123.338,124.102,123.159,120.813,117.75,115.931
0.82,0.794,0.755,0.722,0.703,0.701,0.707,0.716,0.734,0.777,0.85,0.927,0.99,1.036,1.101,1.208,1.286,1.302,1.287,1.268,1.254,1.234,1.216,1.204,1.225,1.291,1.375,1.469,1.557,1.646,1.757,1.869,2.007,2.172,2.32,2.459,2.595,2.725,2.857,3.011,3.174,3.328,3.47,3.609,3.709,3.785,3.884,4,4.165,4.381,4.662,5.029,5.47,5.924,6.289,6.533,6.776,7.098,7.443,7.689,7.834,8.008,8.259,8.493,8.706,8.902,9.031,9.163,9.305,9.493,9.632,9.642,9.791,10.1,10.444,10.822,11.243,11.707,12.37,13.079,13.555,14.15,14.955,15.739,16.46,17.105,17.639,18.09,18.418,18.658,18.965,19.387,19.889,20.488,21.23,22.06,23.003,23.957,24.848,25.768,26.828,28.077,29.459,30.951,32.641,34.504,36.422,38.573,40.833,43.092,45.562,48.09,50.54,53.164,55.444,57.366,59.773,62.744,66.075,69.177,71.751,74.026,76.408,79.106,81.871,84.444,86.722,88.805,90.921,92.983,95.077,97.278,98.874,99.936,101.049,101.739,102.269,103.279,104.135,105.078,106.627,108.501,110.54,112.091,113.697,115.83,117.929,118.717,117.873,115.685,112.809
0.712,0.698,0.676,0.644,0.617,0.6,0.599,0.604,0.614,0.633,0.673,0.737,0.801,0.852,0.888,0.941,1.032,1.099,1.111,1.092,1.071,1.062,1.05,1.034,1.042,1.081,1.143,1.229,1.325,1.404,1.474,1.563,1.694,1.845,1.972,2.091,2.224,2.357,2.474,2.593,2.724,2.88,3.019,3.141,3.22,3.257,3.332,3.431,3.549,3.708,3.909,4.162,4.495,4.898,5.316,5.649,5.874,6.099,6.397,6.714,6.94,7.075,7.238,7.467,7.678,7.871,8.053,8.175,8.294,8.415,8.481,8.416,8.485,8.831,9.185,9.52,9.868,10.258,10.686,11.296,11.95,12.39,12.941,13.684,14.407,15.075,15.673,16.17,16.592,16.899,17.128,17.419,17.817,18.287,18.848,19.539,20.313,21.193,22.084,22.918,23.779,24.771,25.939,27.232,28.628,30.209,31.951,33.745,35.761,37.88,40.004,42.323,44.7,47.009,49.484,51.639,53.464,55.743,58.553,61.702,64.638,67.087,69.258,71.534,74.11,76.753,79.219,81.409,83.419,85.463,87.46,89.489,91.618,93.18,94.242,95.348,96.055,96.614,97.63,98.501,99.454,100.982,102.819,104.816,106.352,107.938,110.026,112.083,112.895,112.156,110.136
0.634,0.598,0.586,0.569,0.542,0.519,0.505,0.504,0.51,0.521,0.54,0.574,0.627,0.679,0.719,0.748,0.794,0.87,0.925,0.93,0.911,0.895,0.89,0.881,0.886,0.914,0.953,1.016,1.1,1.184,1.246,1.301,1.412,1.553,1.666,1.765,1.879,2.006,2.123,2.227,2.325,2.453,2.592,2.709,2.771,2.787,2.825,2.901,2.999,3.113,3.259,3.438,3.664,3.965,4.33,4.704,5.004,5.21,5.417,5.686,5.971,6.176,6.303,6.449,6.654,6.843,7.019,7.188,7.298,7.399,7.401,7.246,7.255,7.547,7.923,8.261,8.566,8.886,9.241,9.632,10.188,10.784,11.188,11.691,12.368,13.03,13.642,14.191,14.649,15.039,15.326,15.543,15.815,16.184,16.622,17.142,17.781,18.497,19.309,20.134,20.907,21.707,22.627,23.709,24.908,26.202,27.667,29.281,30.947,32.819,34.791,36.767,38.928,41.145,43.304,45.617,47.639,49.36,51.502,54.138,57.09,59.851,62.164,64.222,66.382,68.828,71.337,73.683,75.776,77.707,79.671,81.593,83.546,85.597,87.12,88.171,89.265,89.989,90.578,91.596,92.478,93.438,94.939,96.734,98.681,100.193,101.754,103.79,105.797,106.632,106.004
0.573,0.524,0.495,0.486,0.471,0.449,0.431,0.42,0.42,0.427,0.437,0.453,0.48,0.522,0.564,0.597,0.621,0.658,0.721,0.763,0.766,0.751,0.74,0.737,0.747,0.772,0.8,0.841,0.903,0.976,1.041,1.089,1.171,1.294,1.395,1.48,1.575,1.683,1.793,1.894,1.98,2.078,2.192,2.306,2.361,2.361,2.38,2.42,2.493,2.586,2.689,2.817,2.975,3.178,3.446,3.767,4.096,4.363,4.548,4.734,4.973,5.226,5.41,5.524,5.653,5.835,6.005,6.165,6.314,6.407,6.393,6.167,6.103,6.354,6.67,7.021,7.325,7.601,7.888,8.21,8.563,9.063,9.598,9.964,10.419,11.03,11.627,12.181,12.678,13.095,13.453,13.718,13.921,14.174,14.516,14.918,15.394,15.979,16.634,17.378,18.133,18.842,19.576,20.422,21.416,22.515,23.702,25.045,26.526,28.059,29.782,31.597,33.42,35.414,37.465,39.463,41.606,43.487,45.095,47.091,49.541,52.285,54.859,57.026,58.966,61.003,63.304,65.668,67.885,69.874,71.716,73.59,75.427,77.296,79.258,80.73,81.766,82.844,83.584,84.2,85.214,86.102,87.064,88.535,90.28,92.166,93.647,95.177,97.151,99.103,99.96
0.502,0.466,0.426,0.403,0.395,0.384,0.366,0.351,0.343,0.345,0.351,0.359,0.371,0.393,0.426,0.46,0.487,0.506,0.537,0.586,0.619,0.621,0.611,0.603,0.617,0.646,0.67,0.699,0.739,0.792,0.848,0.899,0.975,1.073,1.157,1.23,1.311,1.402,1.493,1.586,1.667,1.753,1.842,1.933,1.982,1.976,1.979,2.001,2.041,2.109,2.192,2.281,2.393,2.531,2.708,2.939,3.216,3.502,3.736,3.898,4.06,4.269,4.492,4.653,4.752,4.866,5.027,5.179,5.319,5.446,5.427,5.177,5.058,5.253,5.518,5.809,6.12,6.389,6.633,6.89,7.176,7.49,7.934,8.408,8.734,9.139,9.682,10.214,10.708,11.153,11.529,11.852,12.095,12.284,12.517,12.828,13.193,13.624,14.153,14.745,15.418,16.101,16.744,17.412,18.18,19.081,20.077,21.152,22.37,23.716,25.111,26.678,28.331,29.994,31.816,33.689,35.52,37.485,39.217,40.705,42.545,44.801,47.327,49.703,51.718,53.53,55.434,57.581,59.789,61.867,63.742,65.484,67.258,69.002,70.778,72.638,74.049,75.066,76.127,76.877,77.514,78.519,79.409,80.371,81.802,83.486,85.302,86.746,88.236,90.141,92.031
0.404,0.402,0.372,0.341,0.323,0.317,0.308,0.294,0.282,0.276,0.278,0.283,0.289,0.298,0.315,0.342,0.369,0.39,0.405,0.429,0.467,0.494,0.498,0.49,0.499,0.53,0.555,0.579,0.608,0.642,0.681,0.723,0.8,0.893,0.955,1.012,1.083,1.159,1.234,1.309,1.382,1.464,1.541,1.609,1.638,1.627,1.624,1.631,1.652,1.69,1.749,1.819,1.896,1.992,2.11,2.26,2.454,2.69,2.934,3.132,3.271,3.41,3.59,3.78,3.919,4.005,4.104,4.245,4.376,4.495,4.511,4.261,4.123,4.267,4.471,4.71,4.962,5.231,5.465,5.68,5.905,6.155,6.43,6.816,7.229,7.516,7.872,8.347,8.813,9.246,9.639,9.972,10.261,10.48,10.652,10.864,11.143,11.47,11.857,12.329,12.857,13.455,14.064,14.641,15.241,15.928,16.733,17.622,18.585,19.677,20.884,22.136,23.544,25.03,26.529,28.171,29.861,31.518,33.298,34.874,36.235,37.914,39.967,42.265,44.437,46.291,47.968,49.728,51.712,53.754,55.684,57.434,59.067,60.733,62.373,64.043,65.79,67.135,68.13,69.166,69.921,70.573,71.563,72.45,73.403,74.784,76.397,78.135,79.533,80.977,82.807
0.308,0.316,0.315,0.292,0.268,0.253,0.249,0.242,0.231,0.222,0.217,0.218,0.222,0.227,0.234,0.248,0.269,0.289,0.306,0.318,0.336,0.366,0.388,0.391,0.401,0.427,0.453,0.475,0.499,0.523,0.546,0.574,0.644,0.736,0.791,0.831,0.887,0.953,1.014,1.073,1.13,1.204,1.276,1.332,1.341,1.313,1.307,1.307,1.315,1.335,1.367,1.417,1.475,1.539,1.619,1.716,1.839,2.002,2.196,2.397,2.563,2.679,2.797,2.947,3.107,3.224,3.297,3.384,3.502,3.613,3.632,3.422,3.283,3.401,3.551,3.733,3.936,4.151,4.38,4.582,4.766,4.959,5.174,5.41,5.74,6.095,6.342,6.649,7.056,7.457,7.831,8.172,8.462,8.716,8.911,9.066,9.255,9.503,9.793,10.133,10.548,11.011,11.536,12.072,12.581,13.111,13.716,14.424,15.209,16.059,17.024,18.091,19.199,20.445,21.763,23.095,24.553,26.059,27.54,29.13,30.544,31.775,33.288,35.132,37.2,39.161,40.847,42.38,43.991,45.803,47.672,49.444,51.059,52.575,54.123,55.648,57.2,58.828,60.104,61.068,62.07,62.821,63.483,64.45,65.326,66.259,67.579,69.114,70.763,72.108,73.499
