Location,Sex,year,age,px
Colombia,Male,2008,99,0.61109379
Colombia,Male,2008,100,0
Colombia,Male,2009,0,0.98260003
Colombia,Male,2009,1,0.99869312
Colombia,Male,2009,2,0.99900624
Colombia,Male,2009,3,0.99923823
Colombia,Male,2009,4,0.9994081
Colombia,Male,2009,5,0.99953362
Colombia,Male,2009,6,0.99962236
Colombia,Male,2009,7,0.99967932
Colombia,Male,2009,8,0.99970944
Colombia,Male,2009,9,0.99971769
Colombia,Male,2009,10,0.99970906
Colombia,Male,2009,11,0.99967505
Colombia,Male,2009,12,0.99960663
Colombia,Male,2009,13,0.99948608
Colombia,Male,2009,14,0.99929085
Colombia,Male,2009,15,0.99899597
Colombia,Male,2009,16,0.99859504
Colombia,Male,2009,17,0.99812405
Colombia,Male,2009,18,0.99765431
Colombia,Male,2009,19,0.9972805
Colombia,Male,2009,20,0.99703608
Colombia,Male,2009,21,0.99690038
Colombia,Male,2009,22,0.99682271
Colombia,Male,2009,23,0.99674489
Colombia,Male,2009,24,0.99664713
Colombia,Male,2009,25,0.99652913
Colombia,Male,2009,26,0.99641629
Colombia,Male,2009,27,0.99634273
Colombia,Male,2009,28,0.99632526
Colombia,Male,2009,29,0.99636823
Colombia,Male,2009,30,0.99645206
Colombia,Male,2009,31,0.99655036
Colombia,Male,2009,32,0.99664226
Colombia,Male,2009,33,0.99671226
Colombia,Male,2009,34,0.99675815
Colombia,Male,2009,35,0.996783
Colombia,Male,2009,36,0.99679423
Colombia,Male,2009,37,0.99680039
Colombia,Male,2009,38,0.99680443
Colombia,Male,2009,39,0.99680584
Colombia,Male,2009,40,0.99679903
Colombia,Male,2009,41,0.99677632
Colombia,Male,2009,42,0.99673116
Colombia,Male,2009,43,0.99665742
Colombia,Male,2009,44,0.99655139
Colombia,Male,2009,45,0.99641056
Colombia,Male,2009,46,0.99623401
Colombia,Male,2009,47,0.99602214
Colombia,Male,2009,48,0.9957752
Colombia,Male,2009,49,0.99549282
Colombia,Male,2009,50,0.99517374
Colombia,Male,2009,51,0.9948165
Colombia,Male,2009,52,0.99441929
Colombia,Male,2009,53,0.99397972
Colombia,Male,2009,54,0.99349385
Colombia,Male,2009,55,0.99295583
Colombia,Male,2009,56,0.99235849
Colombia,Male,2009,57,0.99169337
Colombia,Male,2009,58,0.99095118
Colombia,Male,2009,59,0.99012136
Colombia,Male,2009,60,0.98919269
Colombia,Male,2009,61,0.98815421
Colombia,Male,2009,62,0.98699213
Colombia,Male,2009,63,0.98568705
Colombia,Male,2009,64,0.98420997
Colombia,Male,2009,65,0.98252014
Colombia,Male,2009,66,0.98057305
Colombia,Male,2009,67,0.97832274
Colombia,Male,2009,68,0.97573162
Colombia,Male,2009,69,0.97278001
Colombia,Male,2009,70,0.96946889
Colombia,Male,2009,71,0.96583818
Colombia,Male,2009,72,0.96193688
Colombia,Male,2009,73,0.95779748
Colombia,Male,2009,74,0.95340376
Colombia,Male,2009,75,0.94864114
Colombia,Male,2009,76,0.94335103
Colombia,Male,2009,77,0.93733464
Colombia,Male,2009,78,0.9304061
Colombia,Male,2009,79,0.92245417
Colombia,Male,2009,80,0.91341993
Colombia,Male,2009,81,0.90337067
Colombia,Male,2009,82,0.89242465
Colombia,Male,2009,83,0.88069964
Colombia,Male,2009,84,0.86829771
Colombia,Male,2009,85,0.85519686
Colombia,Male,2009,86,0.84133043
Colombia,Male,2009,87,0.82658417
Colombia,Male,2009,88,0.81085346
Colombia,Male,2009,89,0.79413031
Colombia,Male,2009,90,0.77646382
Colombia,Male,2009,91,0.75800413
Colombia,Male,2009,92,0.7389436
Colombia,Male,2009,93,0.7194776
Colombia,Male,2009,94,0.69981052
Colombia,Male,2009,95,0.67998416
Colombia,Male,2009,96,0.65990801
Colombia,Male,2009,97,0.63988172
Colombia,Male,2009,98,0.6200485
Colombia,Male,2009,99,0.60054566
Colombia,Male,2009,100,0
Colombia,Male,2010,0,0.98306574
Colombia,Male,2010,1,0.99870308
Colombia,Male,2010,2,0.99902441
Colombia,Male,2010,3,0.99925053
Colombia,Male,2010,4,0.99941448
Colombia,Male,2010,5,0.99953622
Colombia,Male,2010,6,0.99962287
Colombia,Male,2010,7,0.99967914
Colombia,Male,2010,8,0.99970962
Colombia,Male,2010,9,0.99971866
Colombia,Male,2010,10,0.99971069
Colombia,Male,2010,11,0.99967696
Colombia,Male,2010,12,0.99960781
Colombia,Male,2010,13,0.99948446
Colombia,Male,2010,14,0.9992828
Colombia,Male,2010,15,0.99897568
Colombia,Male,2010,16,0.99855707
Colombia,Male,2010,17,0.99806947
Colombia,Male,2010,18,0.99759503
Colombia,Male,2010,19,0.9972385
Colombia,Male,2010,20,0.9970301
Colombia,Male,2010,21,0.99693751
Colombia,Male,2010,22,0.99689868
Colombia,Male,2010,23,0.99684796
Colombia,Male,2010,24,0.99676469
Colombia,Male,2010,25,0.99664977
Colombia,Male,2010,26,0.99653195
Colombia,Male,2010,27,0.99644959
Colombia,Male,2010,28,0.99642293
Colombia,Male,2010,29,0.99645908
Colombia,Male,2010,30,0.9965392
Colombia,Male,2010,31,0.99663657
Colombia,Male,2010,32,0.99672931
Colombia,Male,2010,33,0.99680069
Colombia,Male,2010,34,0.99684725
Colombia,Male,2010,35,0.99687085
Colombia,Male,2010,36,0.99687808
Colombia,Male,2010,37,0.99687708
Colombia,Male,2010,38,0.99687161
Colombia,Male,2010,39,0.9968626
Colombia,Male,2010,40,0.99684656
Colombia,Male,2010,41,0.99681805
Colombia,Male,2010,42,0.9967719
Colombia,Male,2010,43,0.99670294
Colombia,Male,2010,44,0.99660724
Colombia,Male,2010,45,0.99648119
Colombia,Male,2010,46,0.99632227
Colombia,Male,2010,47,0.99612872
Colombia,Male,2010,48,0.99589931
Colombia,Male,2010,49,0.99563291
Colombia,Male,2010,50,0.99532869
Colombia,Male,2010,51,0.99498679
Colombia,Male,2010,52,0.99460664
Colombia,Male,2010,53,0.99418626
Colombia,Male,2010,54,0.99372026
Colombia,Male,2010,55,0.99319949
Colombia,Male,2010,56,0.99261293
Colombia,Male,2010,57,0.99194781
Colombia,Male,2010,58,0.99119428
Colombia,Male,2010,59,0.99034672
Colombia,Male,2010,60,0.98940562
Colombia,Male,2010,61,0.98838059
Colombia,Male,2010,62,0.98727698
Colombia,Male,2010,63,0.98608934
Colombia,Male,2010,64,0.98478841
Colombia,Male,2010,65,0.98331162
Colombia,Male,2010,66,0.98158247
Colombia,Male,2010,67,0.97951072
Colombia,Male,2010,68,0.97702303
Colombia,Male,2010,69,0.97408919
Colombia,Male,2010,70,0.97072964
Colombia,Male,2010,71,0.96706015
Colombia,Male,2010,72,0.96321996
Colombia,Male,2010,73,0.95931972
Colombia,Male,2010,74,0.95537416
Colombia,Male,2010,75,0.95119814
Colombia,Male,2010,76,0.94651681
Colombia,Male,2010,77,0.94096642
Colombia,Male,2010,78,0.93420327
Colombia,Male,2010,79,0.926035
Colombia,Male,2010,80,0.91638179
Colombia,Male,2010,81,0.90544316
Colombia,Male,2010,82,0.8935386
Colombia,Male,2010,83,0.88098556
Colombia,Male,2010,84,0.86805116
Colombia,Male,2010,85,0.8547021
Colombia,Male,2010,86,0.84078337
Colombia,Male,2010,87,0.82601615
Colombia,Male,2010,88,0.81012517
Colombia,Male,2010,89,0.79302835
Colombia,Male,2010,90,0.77474691
Colombia,Male,2010,91,0.75550601
Colombia,Male,2010,92,0.73560818
Colombia,Male,2010,93,0.71535482
Colombia,Male,2010,94,0.69505476
Colombia,Male,2010,95,0.67520901
Colombia,Male,2010,96,0.6546453
Colombia,Male,2010,97,0.63417264
Colombia,Male,2010,98,0.61394378
Colombia,Male,2010,99,0.5941037
Colombia,Male,2010,100,0
Colombia,Male,2011,0,0.98358913
Colombia,Male,2011,1,0.9987458
Colombia,Male,2011,2,0.99905841
Colombia,Male,2011,3,0.99927684
Colombia,Male,2011,4,0.99943543
Colombia,Male,2011,5,0.99955371
Colombia,Male,2011,6,0.9996384
Colombia,Male,2011,7,0.99969401
Colombia,Male,2011,8,0.99972489
Colombia,Male,2011,9,0.99973517
Colombia,Male,2011,10,0.99972902
Colombia,Male,2011,11,0.999698
Colombia,Male,2011,12,0.99963253
Colombia,Male,2011,13,0.99951356
Colombia,Male,2011,14,0.99931583
Colombia,Male,2011,15,0.99900968
Colombia,Male,2011,16,0.99858651
Colombia,Male,2011,17,0.99808985
Colombia,Male,2011,18,0.99760893
Colombia,Male,2011,19,0.99725921
Colombia,Male,2011,20,0.99707461
Colombia,Male,2011,21,0.99701967
Colombia,Male,2011,22,0.9970263
Colombia,Male,2011,23,0.99702473
Colombia,Male,2011,24,0.99699045
Colombia,Male,2011,25,0.99691941
Colombia,Male,2011,26,0.99683272
Colombia,Male,2011,27,0.99675984
Colombia,Male,2011,28,0.99671956
Colombia,Male,2011,29,0.99672323
Colombia,Male,2011,30,0.99676393
Colombia,Male,2011,31,0.99682752
Colombia,Male,2011,32,0.9968987
Colombia,Male,2011,33,0.99696364
Colombia,Male,2011,34,0.99701481
Colombia,Male,2011,35,0.99704769
Colombia,Male,2011,36,0.99706147999999994
Colombia,Male,2011,37,0.99705699
Colombia,Male,2011,38,0.99703627
Colombia,Male,2011,39,0.99700172
Colombia,Male,2011,40,0.9969562
Colombia,Male,2011,41,0.99690293
Colombia,Male,2011,42,0.99684299
Colombia,Male,2011,43,0.99677602
Colombia,Male,2011,44,0.99669761
Colombia,Male,2011,45,0.99660016
Colombia,Male,2011,46,0.99647483
Colombia,Male,2011,47,0.99631153
Colombia,Male,2011,48,0.99610351
Colombia,Male,2011,49,0.99584619
Colombia,Male,2011,50,0.99553889
Colombia,Male,2011,51,0.99518513
Colombia,Male,2011,52,0.99478777
Colombia,Male,2011,53,0.9943487
Colombia,Male,2011,54,0.99386437
Colombia,Male,2011,55,0.99332541
Colombia,Male,2011,56,0.99271985
Colombia,Male,2011,57,0.99203329
Colombia,Male,2011,58,0.99125757
Colombia,Male,2011,59,0.99039317
Colombia,Male,2011,60,0.98945108
Colombia,Male,2011,61,0.98845639
Colombia,Male,2011,62,0.9874268
Colombia,Male,2011,63,0.98636398
Colombia,Male,2011,64,0.98523468
Colombia,Male,2011,65,0.98395502
Colombia,Male,2011,66,0.98241784
Colombia,Male,2011,67,0.98048922
Colombia,Male,2011,68,0.97805636
Colombia,Male,2011,69,0.9750687
Colombia,Male,2011,70,0.97155222
Colombia,Male,2011,71,0.96768012
Colombia,Male,2011,72,0.96366869
Colombia,Male,2011,73,0.95970578
Colombia,Male,2011,74,0.95585558
Colombia,Male,2011,75,0.95191129
Colombia,Male,2011,76,0.94754205
Colombia,Male,2011,77,0.94228673
Colombia,Male,2011,78,0.93570121
Colombia,Male,2011,79,0.92752271
Colombia,Male,2011,80,0.91762033
Colombia,Male,2011,81,0.90621067
Colombia,Male,2011,82,0.89366344
Colombia,Male,2011,83,0.88036959
Colombia,Male,2011,84,0.86667879
Colombia,Male,2011,85,0.8526034
Colombia,Male,2011,86,0.83801734
Colombia,Male,2011,87,0.82263675
Colombia,Male,2011,88,0.80616842
Colombia,Male,2011,89,0.78850535
Colombia,Male,2011,90,0.76963964
Colombia,Male,2011,91,0.74977414
Colombia,Male,2011,92,0.72919989
Colombia,Male,2011,93,0.70824471
Colombia,Male,2011,94,0.68726618
Colombia,Male,2011,95,0.66705887
Colombia,Male,2011,96,0.64600773
Colombia,Male,2011,97,0.62511983
Colombia,Male,2011,98,0.60455681000000006
Colombia,Male,2011,99,0.58446992
Colombia,Male,2011,100,0
Colombia,Male,2012,0,0.98418383
Colombia,Male,2012,1,0.99884378
Colombia,Male,2012,2,0.99910846
Colombia,Male,2012,3,0.99930665
Colombia,Male,2012,4,0.99945496
Colombia,Male,2012,5,0.99956724
Colombia,Male,2012,6,0.99964907
Colombia,Male,2012,7,0.99970402
Colombia,Male,2012,8,0.99973569
Colombia,Male,2012,9,0.99974759
Colombia,Male,2012,10,0.99974332
Colombia,Male,2012,11,0.99971501
Colombia,Male,2012,12,0.99965337
Colombia,Male,2012,13,0.99953928
Colombia,Male,2012,14,0.99934692
Colombia,Male,2012,15,0.99904515
Colombia,Male,2012,16,0.99862378
Colombia,Male,2012,17,0.99812688
Colombia,Male,2012,18,0.99764835
Colombia,Male,2012,19,0.99731042
Colombia,Male,2012,20,0.99714855
Colombia,Male,2012,21,0.997124
Colombia,Male,2012,22,0.99716386
Colombia,Male,2012,23,0.99719567
Colombia,Male,2012,24,0.99719334
Colombia,Male,2012,25,0.99715097
Colombia,Male,2012,26,0.99708655
Colombia,Male,2012,27,0.99702545
Colombia,Male,2012,28,0.99698496
Colombia,Male,2012,29,0.99697693
Colombia,Male,2012,30,0.9969987
Colombia,Male,2012,31,0.99704155
Colombia,Male,2012,32,0.99709425
Colombia,Male,2012,33,0.99714569
Colombia,Male,2012,34,0.99718811
Colombia,Male,2012,35,0.99721559
Colombia,Male,2012,36,0.99722527
Colombia,Male,2012,37,0.99721578
Colombia,Male,2012,38,0.99718806
Colombia,Male,2012,39,0.99714407
Colombia,Male,2012,40,0.99708744
Colombia,Male,2012,41,0.99702307
Colombia,Male,2012,42,0.99695403
Colombia,Male,2012,43,0.99688198
Colombia,Male,2012,44,0.99680375
Colombia,Male,2012,45,0.99671252
Colombia,Male,2012,46,0.99659936
Colombia,Male,2012,47,0.99645369
Colombia,Male,2012,48,0.99626747
Colombia,Male,2012,49,0.99603379
Colombia,Male,2012,50,0.99574824
Colombia,Male,2012,51,0.99540874
Colombia,Male,2012,52,0.99501346
Colombia,Male,2012,53,0.99456127
Colombia,Male,2012,54,0.99405051
Colombia,Male,2012,55,0.99347919
Colombia,Male,2012,56,0.99284584
Colombia,Male,2012,57,0.99214979
Colombia,Male,2012,58,0.99139289
Colombia,Male,2012,59,0.99058017
Colombia,Male,2012,60,0.98971899
Colombia,Male,2012,61,0.98881896
Colombia,Male,2012,62,0.98788031
Colombia,Male,2012,63,0.98688792
Colombia,Male,2012,64,0.98580125
Colombia,Male,2012,65,0.98454428
Colombia,Male,2012,66,0.98302446
Colombia,Male,2012,67,0.98113076
Colombia,Male,2012,68,0.97876818
Colombia,Male,2012,69,0.97589044
Colombia,Male,2012,70,0.97251177
Colombia,Male,2012,71,0.96876306
Colombia,Male,2012,72,0.96481178
Colombia,Male,2012,73,0.96080778
Colombia,Male,2012,74,0.95680995
Colombia,Male,2012,75,0.95266752
Colombia,Male,2012,76,0.94812818
Colombia,Male,2012,77,0.94282569
Colombia,Male,2012,78,0.9363944
Colombia,Male,2012,79,0.92859216
Colombia,Male,2012,80,0.91926769
Colombia,Male,2012,81,0.90852547
Colombia,Male,2012,82,0.89658711
Colombia,Male,2012,83,0.88371034
Colombia,Male,2012,84,0.87014256
Colombia,Male,2012,85,0.85592965
Colombia,Male,2012,86,0.84104576
Colombia,Male,2012,87,0.82536637
Colombia,Male,2012,88,0.80875797
Colombia,Male,2012,89,0.79116011
Colombia,Male,2012,90,0.77255146
Colombia,Male,2012,91,0.7530175
Colombia,Male,2012,92,0.73271245
Colombia,Male,2012,93,0.71188461
Colombia,Male,2012,94,0.69084447
Colombia,Male,2012,95,0.67024953
Colombia,Male,2012,96,0.64911518
Colombia,Male,2012,97,0.62812107
Colombia,Male,2012,98,0.60743179
Colombia,Male,2012,99,0.58720218
Colombia,Male,2012,100,0
Colombia,Male,2013,0,0.98469928
Colombia,Male,2013,1,0.9988849
Colombia,Male,2013,2,0.99914011
Colombia,Male,2013,3,0.99933289
Colombia,Male,2013,4,0.99947668
Colombia,Male,2013,5,0.99958479
Colombia,Male,2013,6,0.99966283
Colombia,Male,2013,7,0.99971432
Colombia,Male,2013,8,0.99974286
Colombia,Male,2013,9,0.99975201
Colombia,Male,2013,10,0.99974537
Colombia,Male,2013,11,0.99971503
Colombia,Male,2013,12,0.99965181
Colombia,Male,2013,13,0.99953711
Colombia,Male,2013,14,0.99934617
Colombia,Male,2013,15,0.99904987
Colombia,Male,2013,16,0.99863941
Colombia,Male,2013,17,0.99815751
Colombia,Male,2013,18,0.99769401
Colombia,Male,2013,19,0.99736595
Colombia,Male,2013,20,0.99721021
Colombia,Male,2013,21,0.99719346
Colombia,Male,2013,22,0.99724748
Colombia,Male,2013,23,0.99730294
Colombia,Male,2013,24,0.99733106
Colombia,Male,2013,25,0.99732161
Colombia,Male,2013,26,0.99728563
Colombia,Male,2013,27,0.99724071
Colombia,Male,2013,28,0.9972015
Colombia,Male,2013,29,0.99718038
Colombia,Male,2013,30,0.99718152
Colombia,Male,2013,31,0.9972051
Colombia,Male,2013,32,0.99724608
Colombia,Male,2013,33,0.99729732
Colombia,Male,2013,34,0.99734897
Colombia,Male,2013,35,0.99739044
Colombia,Male,2013,36,0.99741287
Colombia,Male,2013,37,0.99740875
Colombia,Male,2013,38,0.99737687
Colombia,Male,2013,39,0.9973191
Colombia,Male,2013,40,0.99724252
Colombia,Male,2013,41,0.99715734
Colombia,Male,2013,42,0.99707125
Colombia,Male,2013,43,0.99699007
Colombia,Male,2013,44,0.99691198
Colombia,Male,2013,45,0.99682968
Colombia,Male,2013,46,0.99673213
Colombia,Male,2013,47,0.99660542
Colombia,Male,2013,48,0.99643835
Colombia,Male,2013,49,0.9962207
Colombia,Male,2013,50,0.99594506
Colombia,Male,2013,51,0.99560641
Colombia,Male,2013,52,0.99520112
Colombia,Male,2013,53,0.99472756
Colombia,Male,2013,54,0.99418648
Colombia,Male,2013,55,0.99358182
Colombia,Male,2013,56,0.99291999
Colombia,Male,2013,57,0.99221035
Colombia,Male,2013,58,0.99146151
Colombia,Male,2013,59,0.99068007
Colombia,Male,2013,60,0.98986773
Colombia,Male,2013,61,0.98901862
Colombia,Male,2013,62,0.98811764
Colombia,Male,2013,63,0.98713749
Colombia,Male,2013,64,0.98603686
Colombia,Male,2013,65,0.98475612
Colombia,Male,2013,66,0.98322586
Colombia,Male,2013,67,0.98136615
Colombia,Male,2013,68,0.97910354
Colombia,Male,2013,69,0.97639034
Colombia,Male,2013,70,0.9732127
Colombia,Male,2013,71,0.96962466
Colombia,Male,2013,72,0.96570635
Colombia,Male,2013,73,0.96153894
Colombia,Male,2013,74,0.95716438
Colombia,Male,2013,75,0.95252158
Colombia,Male,2013,76,0.94749598
Colombia,Male,2013,77,0.94190291
Colombia,Male,2013,78,0.93553726
Colombia,Male,2013,79,0.92820718
Colombia,Male,2013,80,0.91972369
Colombia,Male,2013,81,0.90996074
Colombia,Male,2013,82,0.89883502
Colombia,Male,2013,83,0.88633532
Colombia,Male,2013,84,0.87251672
Colombia,Male,2013,85,0.85752524
Colombia,Male,2013,86,0.84157072
Colombia,Male,2013,87,0.82487285
Colombia,Male,2013,88,0.80763159
Colombia,Male,2013,89,0.78987611
Colombia,Male,2013,90,0.77155098
Colombia,Male,2013,91,0.75249008
Colombia,Male,2013,92,0.73255584
Colombia,Male,2013,93,0.71184043
Colombia,Male,2013,94,0.69057591
Colombia,Male,2013,95,0.66893595
Colombia,Male,2013,96,0.64762126
Colombia,Male,2013,97,0.62646148
Colombia,Male,2013,98,0.60562502
Colombia,Male,2013,99,0.58526977
Colombia,Male,2013,100,0
Colombia,Male,2014,0,0.98517605
Colombia,Male,2014,1,0.99894884
Colombia,Male,2014,2,0.99917325
Colombia,Male,2014,3,0.99934381
Colombia,Male,2014,4,0.99947382
Colombia,Male,2014,5,0.999574
Colombia,Male,2014,6,0.99964837
Colombia,Male,2014,7,0.99969938
Colombia,Male,2014,8,0.99972942
Colombia,Male,2014,9,0.99974085
Colombia,Male,2014,10,0.99973605
Colombia,Male,2014,11,0.99970773
Colombia,Male,2014,12,0.99964706
Colombia,Male,2014,13,0.99953639
Colombia,Male,2014,14,0.99935253
Colombia,Male,2014,15,0.99906813
Colombia,Male,2014,16,0.99867488
Colombia,Male,2014,17,0.99821181
Colombia,Male,2014,18,0.99776201
Colombia,Male,2014,19,0.99743641
Colombia,Male,2014,20,0.99727509
Colombia,Male,2014,21,0.99725298
Colombia,Male,2014,22,0.99730839
Colombia,Male,2014,23,0.99737571
Colombia,Male,2014,24,0.9974243
Colombia,Male,2014,25,0.9974408
Colombia,Male,2014,26,0.99743084
Colombia,Male,2014,27,0.99740551
Colombia,Male,2014,28,0.99737549
Colombia,Male,2014,29,0.99735076
Colombia,Male,2014,30,0.99733726
Colombia,Male,2014,31,0.99733875
Colombia,Male,2014,32,0.99735447
Colombia,Male,2014,33,0.99738139
Colombia,Male,2014,34,0.99741262
Colombia,Male,2014,35,0.99743983
Colombia,Male,2014,36,0.99745521
Colombia,Male,2014,37,0.99745174
Colombia,Male,2014,38,0.99742735
Colombia,Male,2014,39,0.99738237
Colombia,Male,2014,40,0.9973211
Colombia,Male,2014,41,0.99725028
Colombia,Male,2014,42,0.99717465
Colombia,Male,2014,43,0.99709747
Colombia,Male,2014,44,0.997016
Colombia,Male,2014,45,0.996923
Colombia,Male,2014,46,0.99680856
Colombia,Male,2014,47,0.99666052
Colombia,Male,2014,48,0.99646987
Colombia,Male,2014,49,0.99622936
Colombia,Male,2014,50,0.99593551
Colombia,Male,2014,51,0.99558874
Colombia,Male,2014,52,0.99519031
Colombia,Male,2014,53,0.9947427
Colombia,Male,2014,54,0.99424702
Colombia,Male,2014,55,0.99370287
Colombia,Male,2014,56,0.99310855
Colombia,Male,2014,57,0.99246085
Colombia,Male,2014,58,0.99175612
Colombia,Male,2014,59,0.99098976
Colombia,Male,2014,60,0.99015596
Colombia,Male,2014,61,0.98924716
Colombia,Male,2014,62,0.98825236
Colombia,Male,2014,63,0.98715603
Colombia,Male,2014,64,0.98593649
Colombia,Male,2014,65,0.98456343
Colombia,Male,2014,66,0.98299931
Colombia,Male,2014,67,0.98119722
Colombia,Male,2014,68,0.97910447
Colombia,Male,2014,69,0.97666636
Colombia,Male,2014,70,0.97383015
Colombia,Male,2014,71,0.97055469
Colombia,Male,2014,72,0.96680899
Colombia,Male,2014,73,0.96257758
Colombia,Male,2014,74,0.95785774
Colombia,Male,2014,75,0.95266709
Colombia,Male,2014,76,0.94703318
Colombia,Male,2014,77,0.9409773
Colombia,Male,2014,78,0.93447926
Colombia,Male,2014,79,0.92740397
Colombia,Male,2014,80,0.91952133
Colombia,Male,2014,81,0.91046492
Colombia,Male,2014,82,0.89984996
Colombia,Male,2014,83,0.88740494
Colombia,Male,2014,84,0.87299436
Colombia,Male,2014,85,0.85686157
Colombia,Male,2014,86,0.83945832
Colombia,Male,2014,87,0.82137333
Colombia,Male,2014,88,0.80317279
Colombia,Male,2014,89,0.7849821
Colombia,Male,2014,90,0.76669846
Colombia,Male,2014,91,0.74787315
Colombia,Male,2014,92,0.72805276
Colombia,Male,2014,93,0.70718334
Colombia,Male,2014,94,0.68544429
Colombia,Male,2014,95,0.66269503
Colombia,Male,2014,96,0.6410858
Colombia,Male,2014,97,0.6196904
Colombia,Male,2014,98,0.5986822
Colombia,Male,2014,99,0.57822166
Colombia,Male,2014,100,0
Colombia,Male,2015,0,0.98566473
Colombia,Male,2015,1,0.99899223
Colombia,Male,2015,2,0.99920431
Colombia,Male,2015,3,0.99936803
Colombia,Male,2015,4,0.99949316
Colombia,Male,2015,5,0.99958939
Colombia,Male,2015,6,0.99966061
Colombia,Male,2015,7,0.99970919
Colombia,Male,2015,8,0.99973748
Colombia,Male,2015,9,0.99974784
Colombia,Male,2015,10,0.99974263
Colombia,Male,2015,11,0.99971474
Colombia,Male,2015,12,0.99965569
Colombia,Male,2015,13,0.99954854
Colombia,Male,2015,14,0.99937121
Colombia,Male,2015,15,0.99909782
Colombia,Male,2015,16,0.99872041
Colombia,Male,2015,17,0.99827521
Colombia,Male,2015,18,0.99783984
Colombia,Male,2015,19,0.99751935
Colombia,Male,2015,20,0.9973545
Colombia,Male,2015,21,0.99732514
Colombia,Male,2015,22,0.99737464
Colombia,Male,2015,23,0.99744085
Colombia,Male,2015,24,0.99749332
Colombia,Male,2015,25,0.99751796
Colombia,Male,2015,26,0.99751834
Colombia,Male,2015,27,0.99750297
Colombia,Male,2015,28,0.99748014
Colombia,Male,2015,29,0.99745757
Colombia,Male,2015,30,0.99744007
Colombia,Male,2015,31,0.99743105
Colombia,Male,2015,32,0.99743106
Colombia,Male,2015,33,0.99743914
Colombia,Male,2015,34,0.99745163
Colombia,Male,2015,35,0.99746364
Colombia,Male,2015,36,0.99747001
Colombia,Male,2015,37,0.99746582
Colombia,Male,2015,38,0.99744852
Colombia,Male,2015,39,0.99741663
Colombia,Male,2015,40,0.99737044
Colombia,Male,2015,41,0.99731126
Colombia,Male,2015,42,0.9972399
Colombia,Male,2015,43,0.99715681
Colombia,Male,2015,44,0.99706057
Colombia,Male,2015,45,0.99694823
Colombia,Male,2015,46,0.9968155
Colombia,Male,2015,47,0.99665688
Colombia,Male,2015,48,0.99646681
Colombia,Male,2015,49,0.99623915
Colombia,Male,2015,50,0.99596791
Colombia,Male,2015,51,0.99564744
Colombia,Male,2015,52,0.99527285
Colombia,Male,2015,53,0.99483986
Colombia,Male,2015,54,0.99434573
Colombia,Male,2015,55,0.99378994
Colombia,Male,2015,56,0.9931738
Colombia,Male,2015,57,0.99250126
Colombia,Male,2015,58,0.9917745
Colombia,Male,2015,59,0.99099176
Colombia,Male,2015,60,0.99014533
Colombia,Male,2015,61,0.98921954
Colombia,Male,2015,62,0.9881967
Colombia,Male,2015,63,0.98705799
Colombia,Male,2015,64,0.98578747
Colombia,Male,2015,65,0.98437435
Colombia,Male,2015,66,0.98280663
Colombia,Male,2015,67,0.98106955
Colombia,Male,2015,68,0.97913292
Colombia,Male,2015,69,0.97694157
Colombia,Male,2015,70,0.97441681
Colombia,Male,2015,71,0.97144756
Colombia,Male,2015,72,0.96792016
Colombia,Male,2015,73,0.96374112
Colombia,Male,2015,74,0.95885922
Colombia,Male,2015,75,0.95332634
Colombia,Male,2015,76,0.94725337
Colombia,Male,2015,77,0.94080125
Colombia,Male,2015,78,0.93408308
Colombia,Male,2015,79,0.92701498
Colombia,Male,2015,80,0.91935515
Colombia,Male,2015,81,0.91060461
Colombia,Male,2015,82,0.90021678
Colombia,Male,2015,83,0.88777952
Colombia,Male,2015,84,0.8730469
Colombia,Male,2015,85,0.85630056
Colombia,Male,2015,86,0.83811004
Colombia,Male,2015,87,0.81926239
Colombia,Male,2015,88,0.80052687
Colombia,Male,2015,89,0.78208039
Colombia,Male,2015,90,0.76378762
Colombia,Male,2015,91,0.74503734
Colombia,Male,2015,92,0.72520215
Colombia,Male,2015,93,0.70416139
Colombia,Male,2015,94,0.68208597
Colombia,Male,2015,95,0.65881238
Colombia,Male,2015,96,0.63701643
Colombia,Male,2015,97,0.61547259
Colombia,Male,2015,98,0.59435735
Colombia,Male,2015,99,0.57383283
Colombia,Male,2015,100,0
Colombia,Male,2016,0,0.98612713
Colombia,Male,2016,1,0.99905993
Colombia,Male,2016,2,0.99923686
Colombia,Male,2016,3,0.99937864
Colombia,Male,2016,4,0.99949146
Colombia,Male,2016,5,0.99958149
Colombia,Male,2016,6,0.99965098
Colombia,Male,2016,7,0.99970111
Colombia,Male,2016,8,0.99973309
Colombia,Male,2016,9,0.99974812
Colombia,Male,2016,10,0.99974743
Colombia,Male,2016,11,0.99972468
Colombia,Male,2016,12,0.99967174
Colombia,Male,2016,13,0.9995718
Colombia,Male,2016,14,0.99940242
Colombia,Male,2016,15,0.99913596
Colombia,Male,2016,16,0.9987619
Colombia,Male,2016,17,0.99831502
Colombia,Male,2016,18,0.99787451
Colombia,Male,2016,19,0.99754993
Colombia,Male,2016,20,0.9973831
Colombia,Male,2016,21,0.9973518
Colombia,Male,2016,22,0.99739677
Colombia,Male,2016,23,0.9974542
Colombia,Male,2016,24,0.9974957
Colombia,Male,2016,25,0.99751015
Colombia,Male,2016,26,0.99750495
Colombia,Male,2016,27,0.99749237
